,date,rating,review_text,is_elite,useful_count,funny_count,cool_count,user_name,language,sentiment_scores,sentiment_compound,sentiment_pos,sentiment_neg,sentiment_neu,sentiment
1195,2014-05-27 04:28:47+00:00,5,"Awesome new addition to the LES. Beet Shrub is outstanding! I only wish I could order some of the selected fish from the shop such as the smoked herring, lox, and loin cut salmon. Great place.",False,3,0,2,Glenn M.,en,"{'neg': 0.045, 'neu': 0.626, 'pos': 0.328, 'compound': 0.9336}",0.9336,0.328,0.045,0.626,positive
1194,2014-05-29 17:34:11+00:00,4,"Walking in felt like walking into what an old NY cafeteria might have felt like. Lots of shiny chrome details, very white, tables well spaced...it's a perfect mirror to its Houston St. shop. 

Sitting up at the bar I got to watch the staff mix up delicious cocktails,egg-creams, and homemade sodas. I put my order in and sat back with a caraway infused vodka Bloody Mary. I was a little heartbroken that it was promised to come with pickles and had two little pickle shavings tucked onto a toothpick instead. I have a pickle problem. The drink was heavily iced but the tomato blend was solid.

For lunch I ordered the Borscht and the Super Heebster. The soup was well balanced and hit the spot...for the first half of the bowl. The second half I spent slogging through the creaminess. Texturally it was entirely one note. It came with a tiny piece of pumpernickel toast so then I took my rye crouton off the toothpick (the meat in  my pickle sliver Bloody Mary garnish) and used it to dip through a little more. Did the bartender look at me oddly? Yup. It's cool- I come from a long line of dippers. 

The Super Heebster was banging in taste and presentation but unfortunately tiny. Yeah, it's under the Nosh column so I didn't expect anything huge but it definitely wasn't $10 big. 

Nice place.
Great vibe.
Some quality menu choices. 
Friendly team.
Overpriced.

3.5/5",False,3,2,0,Sarit W.,en,"{'neg': 0.163, 'neu': 0.671, 'pos': 0.166, 'compound': -0.639}",-0.639,0.166,0.163,0.671,negative
1193,2014-05-30 13:26:11+00:00,5,"The meal couldn't have been better if Louis CK himself showed up to dangle a fish in my mouth. My companion was running behind, so the bartender (in a lab coat, obvs) and very nice hostess kept me company for 20 minutes as I sipped an my new favorite sparkling wine (from Hungary). 

And the food was perfection. I make pretty good latkes. Russ & Daughters makes them better. I could have eaten them for days. The knishes? Also great. My date loved her sturgeon, caviar, and chicken soup. 

We closed down the place (kitchen's done at 10), so I didn't get to try any desserts this visit. I'll be back, chocolate babke french toast.",False,4,4,3,Jesse F.,en,"{'neg': 0.037, 'neu': 0.76, 'pos': 0.202, 'compound': 0.9694}",0.9694,0.202,0.037,0.76,positive
1192,2014-05-30 17:24:50+00:00,5,"This spot is just as delightful, but more refined than the original space just up the street. I came on a busy Sunday with a friend and instead of waiting for a table, we sat at the bar, which is way more fun anyway. We ordered coffee sodas, which is basically coffee concentrate and a sweet-ish bubbly water. It's unusual, but delicious. We shared a classic board of a bagel, lox, tomatoes/capers/onions, and cream cheese. It was delicious, but you already knew that. We also shared the house pickles, which included a few that seemed to be classic, spicy, curry, and red wine cured. I'm not really sure if that's what they are, but just get them, they're good. 

I actually recommend sitting at the bar so you can get a first-hand experience at the elaborate drinks they mix. That and chatting with the bartenders is fun.",False,7,3,5,Brianna P.,en,"{'neg': 0.015, 'neu': 0.693, 'pos': 0.292, 'compound': 0.9953}",0.9953,0.292,0.015,0.693,positive
1191,2014-06-01 01:59:44+00:00,4,"Waited two hours on a Saturday afternoon, but it was worth it. I love the vibe of the place-- goes well with the deep history of the store. Their menu is very well crafted and so are their dishes.

First, we had the herring plate and the classic board. Also had latkes which were paired beautifully with the ikura salmon roe. Big ups there. Never thought myself to eat ikura with potato but it worked harmoniously. The classic board in my opinion is something you can get anywhere. Same with eggs benny. The smoked salmon is great, but not so hard to come by and I would have liked to see a bigger portion. However, the herring plate was fabulous. Three types of herring and choices of dipping sauces with wonderfully pickled onions. Absolutely delish. A smaller portioned pickled herring is also available served on pumpernickel bread.

The Bloody Mary was great and I am particular about my bloody Mary's. Smoked pepper infused vodka an smoked salt. Paired nicely with smoked salmon of course. Would have liked to taste my horseradish though.

Last but certainly not least was the CAVIAR. Part of me wants to try their $1970 osetra haha maybe some other time. Kept looking at their caviar selections and decided to try their hackleback. Recommended over pickleback by the waiter. It was delicately and classically served with blinis and creme fraiche and some chives and choice of diced mini egg whites and egg yolk. Little bits of heaven in your mouth. Great for sharing so your wallet won't be hurt. But I love caviar. And fish. And everything related.

Will come back when I have time to wait again. Thanks!",False,3,1,2,Lucille L.,en,"{'neg': 0.048, 'neu': 0.686, 'pos': 0.266, 'compound': 0.9977}",0.9977,0.266,0.048,0.686,positive
1190,2014-06-01 23:45:59+00:00,4,"Best Bite(s): Smoked Whitefish Chowder!, Pickled Herring with Onion, Bloody Mary with Caraway-Vodka (I know, it's a sip more than a bite), and despite not even ordering it, the Classic Sandwich Board

MAY 25, 2014 - We walked on over and put our names down for brunch on a Saturday. 45 minutes later a text arrived, and we made a beeline for the door to get our brunch on. Here's how that went down...

I have to say right off the bat that I love how this place is designed. It feels a bit like going back in time, but the little modern touches are excellent, specifically the menu. I liked it so much I made it the title picture for the review. The choices are a bit overwhelming, but only because you get the distinct feeling you're missing out no matter what you order. We began with a couple drinks, including the excellent bloody mary with caraway-vodka and pickles and a 'lower east side' (very fresh gin drink with lime, cucumber and dill). Both hit the spot.

When scanning the menu, the smoked whitefish chowder jumped out at me, as if by divine intervention. I say this because the chowder was heavenly. Crumbling up the matzo into the creamy (but not overly so) soup and getting nice chunks of whitefish with each bite was very rewarding and an exceptional way to start brunch.

Next up we sampled the pickled herring trio, a selection of three bites each on pumpernickel with various treatments on top: onion, mustard and dill and apple. Each had good balance, with our favorites being the onion and mustard versions. As someone who doesn't adore pickled herring on its own, I think this dish works rather nicely as a taster.

Continuing our fish frenzy, we ordered the smoked trout and potato salad with watercress and a caper-mustard dressing. In contrast to most potato salads, this was a very clean, savory version with a good balance of acid, salt and brininess. It's the kind of thing you wish someone in your family would bring to a potluck.

We finished brunch with a yum kippered sandwich board, complete with lightly toasted bagel, tomatoes, onion, capers, cream cheese and a piece of baked salmon. This is a twist on the R&D standard, but to be honest, I missed the smoked salmon and probably would stick to the tried and true classic version of this in future. Don't get me wrong, this all makes for a delicious sandwich, but the baked salmon got lost for me and I found my sense memory wishing for its colder, fleshier smoked cousin.

Wrapping Up...

I really do like this place and am so glad the family decided to branch out in this direction. Brunch in this city is an institution, and it was almost sad that R&D couldn't be enjoyed this way previously. I'll certainly be returning to taste more of this great menu, and would encourage you to brave the wait while it's short so that you too can enjoy this unique LES gem.",False,4,0,2,Jacob Y.,en,"{'neg': 0.082, 'neu': 0.691, 'pos': 0.227, 'compound': 0.9985}",0.9985,0.227,0.082,0.691,positive
1189,2014-06-02 16:24:18+00:00,3,"Let's keep this simple. 

1) If you want some really good smoked fish (with or without a bagel), are in possession of a moderate amount of wealth and need to work on Friday mornings, then go to the original Russ & Daughters on Houston - take your food to go and eat it at home or in a grungy/charming Lower East Side park. 

2) If you want some really good smoked fish (no bagels or cream cheese) and are broke/adventurous/don't need to work on Friday mornings/like buying in bulk, then schlep out to Greenpoint and buy directly from the source, ACME Fish Market. It's only open to the public from 8am to 1pm on Fridays though.

3) Finally, if you want some really good smoked fish (attractively sliced and laid out on a plate accompanied by slices of tomatoes, capers and baked goods) and want to eat it in a clean, retro diner with air conditioning and cute waitresses, then go to Russ & Daughters Café (on Orchard). However, be prepared to pay a 30% premium to the original Russ & Daughters on Houston and a 600% premium to ACME Fish Market.",False,10,4,3,Evelyn L.,en,"{'neg': 0.018, 'neu': 0.826, 'pos': 0.157, 'compound': 0.9747}",0.9747,0.157,0.018,0.826,positive
1188,2014-06-03 13:23:26+00:00,2,"You must have a lot of beitsem to 1) charge for a bagel and lox 2) bring a stale, soft and bland bagel 3) ignore customers sitting at a counter and then charge $45 for a breakfast. I know now that we should've just left when we saw the $180 omelet, but we were already there. We thought""this bagel with lox must be the best one in a city full of bagel shops. A city which is known for bagels. Right?"" Wrong-o! I've had Lenders better than this. How dare you charge this much for a sub- par meal? Those poor wealthy tourists were getting fleeced and didn't know. Keep the old timey music and corny white jackets. Just get the basics right. The only reason I didn't give it one star is because I didn't vomit after. Stay away from this place. There are dozens of better places to eat, including the corner bodega. Yuck.",False,1,0,0,Ronti F.,en,"{'neg': 0.07, 'neu': 0.825, 'pos': 0.105, 'compound': 0.8272}",0.8272,0.105,0.07,0.825,positive
1187,2014-06-04 19:53:35+00:00,5,"Some of the best smoked fish in the city. Seltzer on tap. And the most amazing scoop of halva ice cream I've ever tasted. If I lived closer to this place, I'd be in some serious trouble. (Read: broke and fat.)",False,2,2,2,Kristen A.,en,"{'neg': 0.133, 'neu': 0.667, 'pos': 0.2, 'compound': 0.6566}",0.6566,0.2,0.133,0.667,positive
1186,2014-06-07 11:00:08+00:00,5,"RUN DONT WALK!
Everything is perfect, the food, the service the decor. Now of course we went @530 on Friday so didn't have to wait but Russ & Daughters is a MUST do. And go hungry, there are too many sublime choices to hold back.",False,1,1,1,Leslie K.,en,"{'neg': 0.0, 'neu': 0.901, 'pos': 0.099, 'compound': 0.5469}",0.5469,0.099,0.0,0.901,positive
1185,2014-06-08 16:50:47+00:00,2,"One of our favorite places to visit while in New York is Russ and Daughters.  So the new Russ and Daughters Café was a must do on our most recent visit to the city.  We went on a Sunday morning, along with a number of other pilgrims, and by the time we arrived at 10:20, the wait was 45 minutes, not long after that, the wait had expanded for later arrivals to 1 hour and 45 minutes.  A beautiful day, we were undaunted by this, and not a bit tempted to walk back down to Houston and just get our sandwiches to go.

While they were very accommodating to us as we increased our party size from 2 to 3, the disappointment started with a glimpse of the menu, and most of our favorites were omitted in favor of caviar servings for amazing amounts of money.  While this may seem flashy on a menu/placemat, and instagram worthy, I wonder how many takers at breakfast/brunch there are for this.  Often over time, restaurants learn where the hits are as well as the misses - I hope that Russ and Daughters, that is new and trying to differentiate itself from its original location will do the same.

The place is very retro-chic, beautifully appointed, and with the most uncomfortable seats (tall bar-stool type) that we have experienced in a while.  Even the stools at the counter had a bit of a back to them which might have been nice as we waited overly long for our food to be served.

The food that was served was good, but not memorable, and the portion size for the price relatively paltry.  If this is one's initial experience with Russ and Daughters, my concern is that people will not understand what all the fuss is about.  While most of us understand that you have to charge more for food that is prepared and delivered to your table vs. carry-out, then our recommendation is to charge more, rather than shrinking the size and trying to get by with a cuter name for the same tinier option.

We love you, Russ and Daughters, and look forward to our return in a couple of months.  But we will go to Houston, take our sandwiches to go, and replace the current memories with much better ones - Fancy Delancy - here I come!",False,1,0,0,Robin L.,en,"{'neg': 0.029, 'neu': 0.848, 'pos': 0.123, 'compound': 0.9854}",0.9854,0.123,0.029,0.848,positive
1184,2014-06-08 18:40:27+00:00,1,"(ZERO STARS)
whether you're a real new Yorker or not, if you're looking for an authentic Jewish deli for bagel and lox, try their original location, or shlep uptown to Barney Greengrass,  Zabar's, Tap Bagels, or Ess-A-Bagel.
we expected a long wait when we planned a visit on Sunday of memorial day weekend and as such didn't go there starving.  upon arrival the young hostess told us it'd be an hour wait for our party of four.
in the meantime, we discovered a great craft beer place called Top Hops. right down the street.
one hour later, my least favorite game commenced: the wait continually extended ""another 15 minutes"" for a whole nother hour.  
at some point, we probably should've given up, but we were trying to exercise patience. 
 As we were finally seated my wife casually suggested to the hostess that maybe they could send us some pickles or something for our troubles.
15 minutes go by, no sign of a server, water, nothing. finally a rough-shaven fellow. in a black ballcap  crouched down next to our booth and coldly says,""I hear you guys have a problem.""  we calmly explained how our wait time was mismanaged, we still hadn't received any service, and that it'd be courteous of them to throw a little something our way to make up for it. ""you waited a long time and you want something for free now. we don't offer any amuse bushe.""  this was his response? still no ""I'm sorry"" he glared at our wives and generally dooshed up another opportunity to make good. 
after he sulked away the four of us decided: pizza! and quietly walked out of there.

a later look at the Russ and daughters website (albeit the one for their main store) showed that this manager, was Joshua Russ Tupper, a 4th generation Russ. is this the values the legacy should be displaying?  what he presents on the site that what the store means to him is ""quality, service"" sure as heck does not show in person.
At t least with Barney green grass the attitude is expected and part of the charm.  this joint tries to dress itself up as something it isn't with the standard white tile and ""jarred things"" look, unfortunately helmed by clueless vacant inexperienced hostesses. 
I am SO GLAD that we didn't give them two zizem of our monies, especially when looking at the menu it's ridiculously overpriced too!
never again.",False,8,5,1,Corey W.,en,"{'neg': 0.133, 'neu': 0.76, 'pos': 0.107, 'compound': -0.9443}",-0.9443,0.107,0.133,0.76,negative
1183,2014-06-09 02:28:35+00:00,2,"Similar experience to Corey W.  After waiting for almost two hours, my wife ordered a drink at the bar and then was rudely chased away from the bar by the manager who said he needed the seat for another customer. Turns out he is the same guy who was rude to Corey. R&W made their reputation by offering quality products and customer service. The generation running the cafe needs to remember that. That said, once seated, the service was fine and the food was better.",False,2,0,0,Jerry S.,en,"{'neg': 0.128, 'neu': 0.841, 'pos': 0.03, 'compound': -0.8834}",-0.8834,0.03,0.128,0.841,negative
1182,2014-06-09 15:14:39+00:00,1,"Russ and Daughters cafe is dishonoring a classic New York establishment. Fancy tiles and bathrooms trump the tiny portions, and you will find significantly higher prices and fewer choices. 

It's sad to see yet another chi chi manhattan gimmick that is more about the interior finishes then the product they are selling.",False,11,0,0,aaron p.,en,"{'neg': 0.155, 'neu': 0.845, 'pos': 0.0, 'compound': -0.875}",-0.875,0.0,0.155,0.845,negative
1181,2014-06-09 15:54:23+00:00,5,This is the first time we are here and I have to say...Deeeelish! I had the east side sunny and my husband had the classic board. We both agree that this was the best smoked salmon we've ever had and that's a lot coming from two New York Jews :-). The halva sundae was amazing. We will def come here again!,False,2,1,1,Aleks A.,en,"{'neg': 0.0, 'neu': 0.795, 'pos': 0.205, 'compound': 0.9311}",0.9311,0.205,0.0,0.795,positive
1180,2014-06-10 02:00:30+00:00,5,"I love their original spot, but now that the cafe has opened I'm so excited to try everything on the menu! Came here saturday morning and had the classic salmon bagel. That is always a favorite, instead of building it for you as a sandwich it's on a board so you'll have to make your own. We also ordered the Heebster and that was very good!! It's small so good to share, along with the pickled Terring trio. This comes with 6 mini pieces, all very fresh and topped with 3 different toppings. I have to come back to try other items and dessert!",False,1,0,2,Christine T.,en,"{'neg': 0.047, 'neu': 0.703, 'pos': 0.25, 'compound': 0.9786}",0.9786,0.25,0.047,0.703,positive
1179,2014-06-11 14:11:05+00:00,4,"Would give this place 5 stars IF they had stuff on the menu for ""real"" people too.

The foo foo offerings are creative and certainly yummy! But they need to give us some regular deli pickles (where are the half sours???) and good old fashioned comfort food. This place could be the best and I hope to see the menu evolve. Definitely my fav Deli in the world, this cafe is a great concept and it is done ALMOST right!!


Yes, I will be back. Despite my pet peeves.",False,1,1,1,Herman S.,en,"{'neg': 0.0, 'neu': 0.634, 'pos': 0.366, 'compound': 0.9926}",0.9926,0.366,0.0,0.634,positive
1178,2014-06-12 16:32:46+00:00,2,"So sorry to have to write this review...but doing it so in the hopes that the powers that be at R&D might have a chance to rectify the problems we experienced this past Monday afternoon.  

Based on our location, we tried to get into Clinton St. Bakery first. There was a 90 min. wait so we decided to take a walk over to Russ & Daughters Cafe.  We thought there would be an equally long wait but, alas, we were able to walk right in.  We have been huge fans of R & D for many years and have mail ordered from there many times a year.  

The decor is great and a fun throw back in time.  We sat at the counter which was comfortable. We shared all of the following:
The Super Heebster - an appetizer sized ""bagel toast"" with white fist salad for $10. Delicious but very small.

The Heebster - a bialy or bagel with sturgeon, butter, tomatoes, onion, capers for $22.  The bialy was not fresh, 3 paper think slices of sturgeon.  Very disappointed with this dish. Such a stingy portion and why would the bialy be stale??

Still hungry after spending $32 so far so we then ordered the eggs benedict on challah. This dish was done well with perfectly poached eggs.  

We were so hoping to be able to rave about R & D Cafe. Unless things change drastically, next time we are craving this comfort food we'll be going back to Kutchers instead.",False,0,0,0,Lori M.,en,"{'neg': 0.133, 'neu': 0.677, 'pos': 0.19, 'compound': 0.9708}",0.9708,0.19,0.133,0.677,positive
1177,2014-06-12 22:20:11+00:00,1,"This Cafe has little or no similarities to highest quality of appetizing and the warmth of the ""hamish"" ambience at the original store on Houston Street: food at the Cafe is just fair and the prices are ridiculously high for ridiculously small portions. Disappointing would be an understatement. Perhaps the only thing that was positive was the lack of lines at 3:00 on a Thursday afternoon. Servers were pleasant, but service was terribly slow. And to run out of borscht by mid-afternoon was unacceptable. Two tiny knishes for $8.00 borders on the obscene.
I had to plead to have the SUPER HEEBSTER on a bagel, instead of on the bagel toasts, and was ultimately charged $6.00 extra for a tiny bagel. To make it even more insulting, it didn't come close to the size of the bagel, the heaping portion of the whitefish and the fabulous taste of the wasabi when it's made at the store.
I'll stick to the appetizing store, and let those who want to be ripped off to come to the Cafe.",False,3,0,0,Ricki R.,en,"{'neg': 0.24, 'neu': 0.623, 'pos': 0.137, 'compound': -0.9825}",-0.9825,0.137,0.24,0.623,negative
1176,2014-06-13 20:28:44+00:00,5,"I shared a bagel with lox, latkes with salmon roe and crème fraiche, and bread pudding. All was excellent. Nice ambience with lots of carrara marble and brightish blue. Nice balance of tradition and trend in the decor and menu.",False,2,0,1,R F.,en,"{'neg': 0.0, 'neu': 0.744, 'pos': 0.256, 'compound': 0.8934}",0.8934,0.256,0.0,0.744,positive
1175,2014-06-17 01:17:05+00:00,4,"This is a place for people who love the best quality smoked salmon.  For the first time, they decided to open a cafe.  It's a sit down version of their take out order and more.

For me, I regularly go to their store to bring home smoked salmon and other smoked fish and pickled herring.  This time, it's making them prepare those things they sell. I'm very familiar with the food so I like it.

The borscht which they don't have at the store is delightful! The salad is clean tasting and very fresh.  Next time I'll try the smoked white fish chowder.  These are items not in their store and must order in this cafe.

Looking forward to going back in the future.

And if you've never tried their smoked salmon, you won't regret it. It's excellent quality.

And if you don't know what excellent smoked salmon is compared to packaged ones in the grocery, don't come. You won't appreciate it.  Can't get any better than this!",True,3,1,1,Bing R.,en,"{'neg': 0.024, 'neu': 0.778, 'pos': 0.198, 'compound': 0.9898}",0.9898,0.198,0.024,0.778,positive
