,date,rating,review_text,is_elite,useful_count,funny_count,cool_count,user_name,language,sentiment_scores,sentiment_compound,sentiment_pos,sentiment_neg,sentiment_neu,sentiment
794,2016-07-16 02:45:09+00:00,2,"Upshot: glad to have tried it but overall a disappointment, in part because of the hype surrounding the place and the chef.

I had dinner with two friends here tonight. It was a loud scene. Get ready to shout to hear your companion(s). Space is charming but acoustics are terrible.

Service: servers were uniformly terrific. But, the number of staff hovering around us (including what seemed to be several layers of managers) got to feel oppressive, particularly after we had been asked three times in under 2 minutes how we were enjoying our entrees. No joke.

Wine list was hard to navigate and there was no sommelier to be found (odd, given the staffing levels). Menu itself (set up as basically bites, apps, mains) needs a restructure - no need for this level of complication. It should not require multiple questions to clarify what things are and how the meal is supposed to work. 

Food: 

-bread was terrific but I'm not sure we needed both artisanal butter and a smoky/salty/what-the-heck-is-this lard spread (which, again, we had to ask about) as toppings.

-wine: delicious. See above re the formatting of the list. 

-starters: I had the leeks (good but unremarkable and underseasoned) and my companions had the quail (excellent - basically like fried chicken) and the scallop (also apparently very good).

-entrees: I had the lobster-stuffed squash blossoms (just plain bizarre, would not order them again) and my companions had the halibut (good but underseasoned) and the duck (excellent).

-desserts: superb! We had three of them -- red wine cherries (interesting in a great way), chocolate mousse (outstanding) and apricots with thyme sorbet and almond cake (again, very interesting/innovative and the cake was delicious). 

It was on the pricey side, but for a new scene-y downtown restaurant I suppose that's to be expected. 

On the whole this is a wait and see...but at this point they are no Rebelle.",False,3,1,0,Andrew L.,en,"{'neg': 0.133, 'neu': 0.723, 'pos': 0.144, 'compound': 0.7963}",0.7963,0.144,0.133,0.723,positive
793,2016-07-16 13:53:08+00:00,3,"I don't usually write reviews but felt that due to the hype of this restaurant I'd let you know my experience.

Atmosphere: Decor is stunning although the acoustics are strange. Generally more mature crowd. 

Service: Impeccable! attentive + very friendly. I do think that there were a few too many people running around + sometimes our plates were whipped up as soon as I would place my knife on the plate. 

Wine: Very good + sommelier very friendly and understood our needs. 

Food: Here's were I thought there were some fails, this is what my husband and I had:
Bread: Amazing, but like a fellow reviewer mentioned the lard wasn't necessary + I think it could have been a show stopper if they added more seasoning.
Appetizers 
Leek: average, under seasoned.
Lobster tail: again average, but well cooked. 
Entrees: 
Lamb: Perfectly cooked although under seasoned, garnishing were average. 
Bourride: Shrimp was over cooked, but other ingredients incl bass cooked impeccably. Stock lovely and sophisticated but the aioli was so strong in garlic that even the tiniest of drops made you regret your choice. Not good for a Friday night. And without the Aioli the Bourride did lack flavor. 

Desserts: ASTOUNDING!!!!!! One of the most memorial dessert experiences for me. We had the Chiboust à la vanilla with red wine cherries and the Fraises et estrogen which was a gorgeous berry platter that came with profiteroles filled with berry sorbet + whipped cream. 

Price: $320 incl 20% tip for above food, bottle of wine, 2 cocktails + beer. 

We had fun and we did like the place but I don't know if it's quite lived up to the hype.",False,9,0,1,Nadia M.,en,"{'neg': 0.097, 'neu': 0.665, 'pos': 0.238, 'compound': 0.995}",0.995,0.238,0.097,0.665,positive
792,2016-07-16 15:26:19+00:00,5,My wife and I were in NYC for a birthday. Le Coucou was recommended by our nephew. Upon arrival we were seated at a table close to the open kitchen where we could watch the preparation. We were served by a staff of extremely competent and knowledgeable people. My wife had the duck and I had the lamb as our main course. We also enjoyed several appetizers that were heavenly. To our surprise we were even able to meet chef Daniel Rose. The wines chosen by our som paired beautifully with our meals. Overall one of the best dining experiences ever and a great example of NYC food and culture.,False,0,0,0,Donald R.,en,"{'neg': 0.0, 'neu': 0.788, 'pos': 0.212, 'compound': 0.9771}",0.9771,0.212,0.0,0.788,positive
791,2016-07-17 20:26:03+00:00,5,"Almost perfect...but---sooo new, greeters are still learning to welcome diners.   Rooms are gorgeous, and lighting is divine, so why is the toilet area too dark??  [ Makeup repair is difficult]  The food is delicious, but perhaps the chef could rethink the artichoke bottom to the egg and salmon appetizer, and the halibut entree is too, too, white, and while tasty, suggests blandness. The mousse desert is a delightful surprise, and the wine list offers something for everyone..will revisit, as the overall experience was a good one.",False,1,0,0,Thelma S.,en,"{'neg': 0.019, 'neu': 0.689, 'pos': 0.292, 'compound': 0.9853}",0.9853,0.292,0.019,0.689,positive
790,2016-07-31 13:04:17+00:00,4,"Very warm welcome and a subdued elegant and beautiful room.Lovely bar and open kitchen are enchanting.The food and service reminds one of the extravagant meals of the high flying 80's and is an updated version of the richly flavored and heavily textured meals from Le Caravelle and Le Grenouille.Quenelles!Poached Lobster!Dover Sole!Duck!The Whole Rabbit!
Service was knowledgeable and a little overbearing with requests to top off your wine glass a dozen times in 30 minutes- I must look like my I'm incapable of pouring a bottle?
There are tons of staff milling around and often missing the little details....like dropping some red wine on the menu after pouring and never explaining why lard was being served with the very good bread.
If your in the mood for a trip back to the future the complex and very rich cooking is done very well.The tomato salad was ethereal and the potatoe galette with oxtail a accompanying the beef was a tasty home run.
We passed on dessert since we felt like Eddie Murphy in the Klumps movies by then-hugely satiated and needed a gym workout.",False,1,0,0,MJ Y.,en,"{'neg': 0.023, 'neu': 0.787, 'pos': 0.189, 'compound': 0.9881}",0.9881,0.189,0.023,0.787,positive
789,2016-08-09 03:18:38+00:00,4,"Disclaimer - meal was expensed so not factoring in cost (which the bill, I'm sure was hefty). Might have hurt the wallet for the amount of food we ordered so basing it Solely on amazing service, ambience and great food. Portions were a bit on the small side for the price. 

Space was intimate, cozy and beautiful. Loved the open kitchen and service was impeccable. Some stand out dishes were the chicken and foie gras (larger app) and oysters. For entree- The steak with bone marrow jus and oxtail was divine. The steak was so flavorful and topped with bone marrow and the oxtail accompaniment with potatoes was perfect and luxurious. My friends ordered the lamb and they loved it. Another friend ordered the Dover sole which came recommended by the waiter but it had a heavy brown sauce..which was okay but expected something lighter. If you are getting dessert, pave Au chocolate was the standout dessert. 

Overall amazing dining experience but again we literally sampled everything on the menu without looking at the bill. But really, I'm not complaining!",False,2,1,3,lesley l.,en,"{'neg': 0.04, 'neu': 0.732, 'pos': 0.228, 'compound': 0.9902}",0.9902,0.228,0.04,0.732,positive
788,2016-08-10 03:18:29+00:00,5,"Great food, good service, nice space 

Fancy without being pretentious; great wine list and they're happy to make suggestions on a smaller budget 

We highly recommend:
#3 drink
Oysters
Tomato and pea salad
Pike quenelle (!!)
Duck
Filet with Oxtail potatoes (!)
Chocolate mousse
Chiboust w sour cherries 

Perfect dinner minus expensive bill, well worth it though",False,1,0,0,Michael D.,en,"{'neg': 0.102, 'neu': 0.542, 'pos': 0.355, 'compound': 0.9614}",0.9614,0.355,0.102,0.542,positive
787,2016-08-17 13:53:01+00:00,5,"This brought me back to classic New York, well dressed people dining.... Manager coming up to say hi & check on things... Attentive staff, great drinks & wine list... PRISTINE BATHROOMS....
Food:
Amazing!!!
Was so flavorful. One of the best meals I have had in a long time, no corner cutting with this chef and it shows!!!
Will be going back & I rarely go back as there is so much to eat in this city...
Tip:
Go with the Dover Sole!!!

Atmosphere & decor on point as well! Just over all a great experience!!!

Bon Apetit!",False,3,0,1,Izzy I.,en,"{'neg': 0.074, 'neu': 0.66, 'pos': 0.266, 'compound': 0.977}",0.977,0.266,0.074,0.66,positive
786,2016-08-17 20:41:06+00:00,5,"We stopped in here last month and OMG, I cant wait to go back.  The service and food was amazing.  There was always someone looking out for us and made it a thoroughly wonderful evening.

Let's start with the bread.  We got spelt and white.  It had excellent texture and flavor.  And then along with butter we were served lard.  While that might sound disgusting.  It isn't.  It was delicious!

For beverages we kept it simple starting with a #3 (gin, cynar, thyme and tonic).  It was their take on a GnT and the cynar added some new dimensions.  Winewise, we went with a glass of the Chinon (a 2007 Cabernet Franc) and Haut Medoc (a 2010 Sejenac) which complemented our mains nicely.

I had the fried quail to start while my wife had the scallop.  The friend quail was super crispy and actually easy to eat despite the bones.  The sauce was lovely with it and it was thoroughly enjoyable.  It's a big starter as well fyi.

For mains, she had the fillet of beef and I had the duck.  The duck was absolutely amazing.  It was perfectly cooked meat along with olives, cherries and foie gras that delivered a perfect bite eater's dream entree.  I tried about every combination I could and was not disappointed in a single bite.  The beef was amazing with the marrow sauce and then my wife had this whole other plate with potatoes and oxtail that could have been its own main.  It was out of this world good and I was glad she had enough to share.  

So I might have been leading going into dessert by a hair, but my wife blew by me with the Chiboust.  Holy cow!  This was amazing and crushed my riz au lait.  The warmth of the baked pastry cream with the flavor of the cherries was fantastic and again, I was glad it was big enough for me to have a few bites.  

Overall, this was an amazing meal and experience. I would not hesitate to return and hope we get the chance before too long",True,3,0,1,Jonathan D.,en,"{'neg': 0.06, 'neu': 0.742, 'pos': 0.198, 'compound': 0.9925}",0.9925,0.198,0.06,0.742,positive
785,2016-08-17 21:54:10+00:00,5,"Me and my boyfriend went here for dinner in its first opening weeks and WOW. To say we were impressed is an understatement. We started off with an amazing cheese plate, asking one of their cheese specialists what she recommended. Deciding on the main dish was difficult at first for me as I am a vegetarian and sadly there was not any vegetarian items on the menu, but our waiter was so nice and said he would discuss the issue with the chef. The chef ended up making me a personal dish! It was mixed vegetables and the sauce was mouth-watering. My boyfriend and I got three different bottles of wine throughout the night and each bottle was more delicious than the previous. We are definitely going to come back again. Highly recommend this spot for an upscale date too.",False,0,0,0,Ericayup L.,en,"{'neg': 0.023, 'neu': 0.782, 'pos': 0.196, 'compound': 0.9847}",0.9847,0.196,0.023,0.782,positive
784,2016-08-20 16:54:59+00:00,5,"Went for the first time last evening. Can't wait to go back. I had the sweet bread, the tomato salad, fried quail, the veal, rack of lamb, the Dover Sol, the lobster wrapped flower, and every single dessert on the menu. 

You better call 28 days in advance to book your table. Request the table closest to the kitchen to see Chef Daniel Rose and his squad in action. This place is definitely the beez-neez and talk of the town. 

My advice to you readers and reviewers: do not sleep on it. 

Thanks Chef Daniel Rose, you're killing the game.",False,1,0,1,Rachel B.,en,"{'neg': 0.039, 'neu': 0.833, 'pos': 0.128, 'compound': 0.8349}",0.8349,0.128,0.039,0.833,positive
783,2016-08-21 17:42:14+00:00,5,"As close to perfect as I've seen in a while. Food choices, presentation and execution are undeniably excellent. The room is memorable in a city of great restaurants. I believe it is the service that sets this new restaurant apart. From the greeting to the presentation of the check the staff was friendly, accommodating, professional and most clearly passionate. Three stars for certain.",False,1,0,1,Chris R.,en,"{'neg': 0.0, 'neu': 0.659, 'pos': 0.341, 'compound': 0.9796}",0.9796,0.341,0.0,0.659,positive
782,2016-08-28 00:45:52+00:00,5,"Seldom do you find a restaurant where food, setting and service are this good!  Le Coucou may be new, but the venue is clearly run by seasoned professionals who think of all aspects of the dining experience.  Share it with a good friend or loved one, they'll thank you for it.  Another note, the sound level is able to conduct a good conversation, something I find refreshing.",False,1,0,0,Gregg K.,en,"{'neg': 0.0, 'neu': 0.641, 'pos': 0.359, 'compound': 0.9859}",0.9859,0.359,0.0,0.641,positive
781,2016-09-01 00:28:10+00:00,2,"Here is the deal, I went with my mom and 2 others as a special event. Food was good, but the ATTITUDE was not and quickly ruined any good memory I had here.

Poor rating was for them running my card 3 times and then telling me it was declined. I didn't know it at the time so I was super apologetic, however they were not. they quickly treated me and the table different. I also think they were annoyed we took 2 hours and only tipped 20%.

In NYC food is everything, but so is a restaurants vibe and the way it treats its customers. Far better places to have good food and great service..........",False,5,3,1,Mr. M.,en,"{'neg': 0.111, 'neu': 0.675, 'pos': 0.214, 'compound': 0.9253}",0.9253,0.214,0.111,0.675,positive
780,2016-09-05 01:22:16+00:00,4,"Stephen Starr becomes a Frenchman?   I don't think so, but who cares.

Le Coucou is one of the prettiest dining rooms in the city for sure.  

I liked the service better than the food.
Service was A+   Not pretentious, and very warm.  No attitudes here.
 
Nice wines by the glass ($25. per glass for a Crozes Hermitage and $18 martini, so keep that in mind when ordering 6 glasses!  ;) ).

Salmon w/ soft boiled egg and artichoke way too rich for my blood, bring me a bagel for that cream cheese........same goes for my halibut, so rich with the velvety beurre blanc sauce.....but the filet de boeuf w/ the oxtail and bone marrow was oooh la la delish.

Bread was really special w/ the most delicious butters w/ mangalitsa pork flecks.

A nice evening, however if it's Francais you are looking for, head to Cafe Boulud (same price point and better food), Le Bernardin or Raoul's in Soho (a true French meal and much less $).

I don't know if I would go back to Chinatown or Soho or wherever the hell Le Coucou was by Canal Street, but it was a pleasant evening.

:)",False,2,3,3,Stacey C.,en,"{'neg': 0.038, 'neu': 0.651, 'pos': 0.312, 'compound': 0.9974}",0.9974,0.312,0.038,0.651,positive
779,2016-09-06 02:33:55+00:00,5,"Service and atmosphere , service is nothing short of excellent. 
Uniq French food  with twist.   
Highly recommended it. 
If u around Soho you should try It.",False,1,0,1,Sam M.,en,"{'neg': 0.111, 'neu': 0.812, 'pos': 0.077, 'compound': -0.2275}",-0.2275,0.077,0.111,0.812,negative
778,2016-09-07 01:10:03+00:00,4,"Excellent. Lovely room; floor to ceiling Windows on to Lafayette St., pale washed brick interior walls. Service attentive but not fussy or pretentious. Liked the food a great deal. Had the rabbit dish, Tout le Lapin, prepared three ways which was just superb. Desserts outstanding. No bargains, but that is not what it's here for.",False,1,0,0,S P.,en,"{'neg': 0.055, 'neu': 0.516, 'pos': 0.43, 'compound': 0.9875}",0.9875,0.43,0.055,0.516,positive
777,2016-09-13 21:25:29+00:00,5,This will be one of my new go to restaurants. The food was out of this world! Can't complain about anything we ordered. Staff was accommodating and wonderful. Absolutely will be going back.,False,0,0,1,Christopher C.,en,"{'neg': 0.0, 'neu': 0.836, 'pos': 0.164, 'compound': 0.7271}",0.7271,0.164,0.0,0.836,positive
776,2016-09-20 00:29:25+00:00,4,"Oh ok, hi ""sweet crazy."" 

It had been a rainy day. 

Coming in from out of the humid air was nice. PS- only 5pm reservations seemed to be available so, there was that. 

Lovely ambience, we got the corner table next to the window. Perfect spot to see the whole restaurant. The kitchen is in the back of the room and the pass is open and well-lit so that you can peek at the food creations as you walk by. I loved the long-stem candles on the tables. As most articles and reviews indicated, the clientele was a little older and seemed more traditional? 

Menu is clear cut (divided into ""lighter"" appetizers, middle-sized, and then entrees split into fish and red meat sections yet pleasingly surprising. Basically we picked everything with the words ""veal,"" ""caviar,"" and ""foie gras."" Does it sound obnoxious? Well, I'm not denying it at least. 

Started with some really nice champagne. I chose the chenin blanc next (hmm, interesting) and he had a pinot noir. 

The veal terrine was only ok, and probably the least impressive of the whole meal. But that probably says more about the loveliness of everything else than the terrine itself. It just paled a tiny bit in comparison to the rich creaminess of the sweetbreads soaked in tomato cream sauce, which was worth asking for more bread. 

Duck was the star of the show as I'd suspected. Melty, perfect stacked with everything else on the plate (mmm foie gras and figs) or by itself. 

Halibut was basically drenched in sticks of butter so, how could it be bad? My date was gracious enough to trade me plates after I'd drowned in enough Lactaid for the meal.

I explained later to one of the chefs as I was passing the kitchen that we could have had two orders of the chocolate mousse. His eyes sparkling, he said, ""well, you should say what you want.""

Good. I'll remember next time. For both men and for food.

Cheers, sweet craziness.",True,5,2,4,Rose K.,en,"{'neg': 0.093, 'neu': 0.764, 'pos': 0.143, 'compound': 0.9365}",0.9365,0.143,0.093,0.764,positive
775,2016-09-23 06:48:48+00:00,4,"I am in love with the French again :) I mean French cooking. This time at Le Coucou.

Before coming down here I was concerned this is another over hyped hot-and-new. Yet it does live up to its fame. The service is the best part - at tentative without being pretentious; really patient and fri badly staff. 

Beautiful decoration and dimly lit, def date spot.

Now let's talk about the food. Everything looks great and delicious on the menu. My fave section is the Gourmandies which consist of mostly savory small plates. We opted for the lobster tail salads in sauce Laurie which is made of mayo, creme and paprika. Amazing . The presentation is simple and elegant. We also had the sweetbread in tomato creme sauce. Oh boy, this is prob some of the best seeetbread I have had in the city. 

For entree I got the rabbit three ways. One word, mind-blowing. It served in stew form, baked with caramelized onions and creme, and seared rabbit leg topped with rabbit liver in its own jus. It took me back to my dinner at Chez L'Ami Jean - rabbit with spring veggie in pot. The soup in the stew is the essence of the rabbit think bonito dash I in Japanese cooking. I will come back again just for this.  Grind got the duck breast which she def adored tho I didn't try (got pulled away for a business call, at 9:30 pm, bloody Corp America :/ ).

To wrap up the dinner we got comp sort meant of dessert including dark chocolate with sea salt , some citrus jelly and cookies. Nice but nothing exceptional.  

The wine list is another bright spot of Le Coucou. If you think know which to go with, ask the sommelier. 

It certainly not the restaurant I will come back every week. But I shall def come back every now and then.",False,4,1,3,Nomad M.,en,"{'neg': 0.033, 'neu': 0.835, 'pos': 0.132, 'compound': 0.9841}",0.9841,0.132,0.033,0.835,positive
774,2016-09-25 03:24:37+00:00,3,"I don't understand this restaurant. Plain and simple - I don't resonate with the hype that comes with Le Cou Cou. 

What is this restaurant trying to achieve here besides dancing in French decor? My amazement at the menu stopped when my squash blossoms arrived. The dish died from flavor and fled from depth. 

The only thing that prevents me from giving this restaurant two stars is the impeccable service and team spirit. Waiters and waitresses weren't pretentious and snobby. I felt like they really made recommendations to my party from the bottom of their hearts and not high noses. I loved the service but am ultimately disappointed at the dishes that Le Cou Cou offers. 

I still intend to visit this restaurant again and give it another chance because the service team makes me believe!",False,5,2,1,Heidi W.,en,"{'neg': 0.087, 'neu': 0.797, 'pos': 0.115, 'compound': -0.3519}",-0.3519,0.115,0.087,0.797,negative
