,date,rating,review_text,is_elite,useful_count,funny_count,cool_count,user_name,language,sentiment_scores,sentiment_compound,sentiment_pos,sentiment_neg,sentiment_neu,sentiment
147,2023-04-26 02:03:16+00:00,1,"What was once a great fairly priced hole in the wall is now a rich person's Instagram spot.

The food is still good but portions have been traded for style and priced to accomodate the new sky rocketed rents that the rich will pay.

The worst part is the new service. We arrived at 7pm and told there wasn't an empty table until 9:45pm. As with 99% of places in the city, this reasoning is a tactic. Usually you can wait it out and people will drop their tables and bump up your reservation. Not here I guess, if you're locked in, you are a sucker. The host said we could put our name in and could sit in the back for drinks. We sat there the full 2.5 hours after group after group of walk-ins were seated before us. Okay maybe they were working a new system, fine. After 2 hours I received a text that my table was almost ready. I walked up to host and told her we were told to close out the bar tab and she would come get us. 10 minutes go by and nothing. I wait another 5 and return to the host who said they were about to seat us, and then another 15 minutes go by. I finally just stood at the front until she asked me if I'd like to make a reservation...I told her we already have a table we're waiting for. Oh suddenly one of the tables was ready.

Our food came pretty quick. 2 sandwiches, 2 sides, 1 drink and all very small portions for the wait put us over $100 not including tip. Note this doesn't include the 6 drinks we had at the bar waiting patiently. Just to put that into perspective, a similar order before they disappeared cost $40 (old place did not serve alcohol).

Listen Superiority Burger, I loved you, heck supported you during the worst times in the pandemic. When the rents went up 50%+ in the hood and I moved out, but I was determined to still support you. But the cost (seriously high cost means I'm socially guilted into tipping for bad service), awful wait times, the kludgey seating system. I won't be back for a very very very long time. Not until Christmas when I can use the bonus from my two jobs to afford it. There are much better vegetarian experiences in the city. Just like everything else in Manhattan, the wealthy ruined it.",False,5,0,0,Georgie B.,en,"{'neg': 0.19, 'neu': 0.693, 'pos': 0.117, 'compound': -0.995}",-0.995,0.117,0.19,0.693,negative
146,2023-04-28 00:46:24+00:00,5,"Great news, it's as amazing as before. But even better now because plates! 

Long wait, duh. Grab a drink at the bodega next door and wait at the park, no big deal. 

Y'all mad it's expensive but do you want them to be open?? It's really great and worth it. The vibes are perfection. Have a great dinner!!!!",False,2,0,1,jessica y.,en,"{'neg': 0.306, 'neu': 0.404, 'pos': 0.29, 'compound': -0.6812}",-0.6812,0.29,0.306,0.404,negative
145,2023-05-01 20:07:05+00:00,5,"Superiority Burger is amazing. They've done a great job with the new spot and the new menu items are a hit. I was a huge fan of the collards on focaccia and the lentils. SO delicious! I'm excited to go back tonight.

The one-star reviews are just salty people. It's NYC, you wait for good food and pay the higher prices just as you did at the original location and as you do for any other restaurant. What's the point of writing a bad review for a newly opened restaurant that's still working out it's systems? If you have complaints, take it to the owner instead of the internet.",False,0,0,1,Eliza W.,en,"{'neg': 0.127, 'neu': 0.644, 'pos': 0.23, 'compound': 0.9354}",0.9354,0.23,0.127,0.644,positive
144,2023-05-02 18:14:43+00:00,4,"Superiority Burger

Spicy Lentils + Cornbread w/ Cabbage (Chunked, grilled, ramped)
- I enjoyed the texture of grilled cabbage in the soup-it added more character to it. The soup itself was really thick and surprisingly did have a kick of spiciness with perhaps peppercorn . 

Collard Greens Sandwich
Slow-Braised Collards, Cooper Sharp, our Focaccia
- The collards were well-seasoned, its greens not too soggy but stem cooked to al dente. 

Sloppy Dave
""On A Roll' with Frizzled Onion
- Sloppy Dave was my personal favorite. It reaffirms my belief that anything fried cannot taste bad. Only problem is that it is indeed sloppy, thus instead of holding it like a burger, I've had to use a folk and knife. The tomato sauce was a bit strongly seasoned to my taste but that is consistent with its fast-food theme. 

Specials: PB Pie
- The middle layer, I don't know what it was, was airy and made the sweet not too sweet, balancing out the peanut butter. PB pie was both savory and sweet, a good ending to the night. 

Food: Everything tasted good, and there was no single dish I was dissatisfied with. Not orworth, but great quality indeed. The wait time, however, was long--both waiting in line to get seated (it took us about an hour) and waiting for food. 
Price: Not super overpriced, considering the neighborhood, but the portion size for some dishes was kind of small.
Ambience: With white tiled-wall, some poems on the wall, and neon lights, it definitely has modern interior. Plus, its dim lights make it feel a little bit like a bar. 

 I would totally go back! I want to try different dishes but loved all the ones I've gotten. Hopefully, they start doing take-outs, since the wait time and price range is a bit steep.",False,1,0,0,Jungwon S.,en,"{'neg': 0.092, 'neu': 0.697, 'pos': 0.21, 'compound': 0.9923}",0.9923,0.21,0.092,0.697,positive
143,2023-05-09 04:45:45+00:00,3,"Ugh, I just have such a bone to pick with this restaurant. Everything is on point -- the decor, the music, the service, the flavors -- everything. But the portion sizes are comically small. My party of three each ordered a burger and we got two shares for the table. The shares were well presented and delicious, as were the burgers, but were so smol it felt somewhat like a social experiment to have a tiny little half a sweet potato brought over to our table, the little plate nestled gently in the server's palms. Was it all a hoax? Was it a hidden camera prank show?? No, reader. Sadly, it was not. The half sweet potato to be shared by three adults was not a hoax. Nor was the adorable little cup of lentils with the square inch of cornbread. When the two tablespoons of PB&J pie was brought to our table (for which we paid fifteen American dollars), I wanted to chortle but had to exercise restraint. Even the delicious house soda I ordered was served in a tiny glass, mostly full of ice. As tasty as this meal was, I will not be returning to this restaurant.",False,1,1,0,Reilly G.,en,"{'neg': 0.131, 'neu': 0.646, 'pos': 0.224, 'compound': 0.9832}",0.9832,0.224,0.131,0.646,positive
142,2023-05-21 12:03:09+00:00,3,"Just to be clear, I am a long time fan of Superiority Burger. I love everything on their menu and would wait down the block on 9th street. I've gone twice to the new location and have been very disappointed, and really hope this might shed some light.

I don't think their current menu works for a sit down joint. Their meals are bite size, which was fine on Ninth street when you are expecting to get just a burger and go sit in the park but when you go sit down, I'm expecting a meal which is not what you're getting here. Last night, my date got his burger before I did, I insisted that he started eating because of how long we had been waiting for the table and he completed it before my sandwich had arrived. We both had a main dish, shared a side, a drink each and shared a desert and our bill totaled to $100 not including tip. We both left still hungry, had considered getting another side but after receiving the first beets side which arrived in a ketchup cup, decided against it. Would it make a difference and be filling? Didn't seem like it. As a vegetarian, I was pretty disappointed in not being satiated after choosing to go to sit down restaurants. Protein is already hard to come by, we at least need to have enough when we get it. 

I really hope they start doing take out. I love their food and wouldn't mind spending the money on a burger on a go, even knowing the size. It's not the prices that are a problem, their food is unique and worth it. I just don't have the patience to sit down after waiting over an hour for a table, order stacks of items and still not be full.",False,2,1,0,Jennifer M.,en,"{'neg': 0.105, 'neu': 0.796, 'pos': 0.099, 'compound': -0.581}",-0.581,0.099,0.105,0.796,negative
141,2023-05-28 01:34:00+00:00,5,"So happy they finally re-opened and our visit did not disappoint! We got there a few min before they opened and there was already a pretty long line. Luckily, the space is quite big and we were able to get seated on the first go. We shared a bunch of food between the three of us - Superiority burger, collard greens sandwich, roasted white sweet potato, campo rosso market salad, sweet & sour pink beets, spicy lentils + cornbread, and of course multiple desserts. Everything was on point - fresh and flavorful, with some unexpected combinations. We particularly loved the salad and were pleasantly surprised with the collard greens sandwich - def a MUST! The desserts were all delicious. I was so glad to finally have their sorbet again. Service was friendly and attentive at all times. As many others have mentioned, portions are small considering the prices, but they use high-quality and fresh seasonal ingredients, which you'll definitely taste.",True,1,0,0,Angie T.,en,"{'neg': 0.03, 'neu': 0.705, 'pos': 0.265, 'compound': 0.989}",0.989,0.265,0.03,0.705,positive
140,2023-05-30 21:47:20+00:00,5,"A fun veggie/vegan restaurant in the colorful East Village. We had burgers and their unique and very tasteful collards on focaccia.  Super busy, but the service was excellent, and I plan to return there again.  It's hard to find another place that serves a collard sandwich.",False,1,0,0,Tosh B.,en,"{'neg': 0.032, 'neu': 0.776, 'pos': 0.192, 'compound': 0.8422}",0.8422,0.192,0.032,0.776,positive
139,2023-06-18 02:57:01+00:00,5,This place is bangin' ! Take a trip back into the early 1980's with GREAT music and GREAT food. The veggie burger is off the charts and the inventive sides will keep your palette highly amused. Desserts are top notch/ aces. This is a vegetarian restaurant that also caters to vegans. I highly recommend this funky East Village fun place. Staff is highly engaged and professional.,False,0,0,0,Kurt W.,en,"{'neg': 0.023, 'neu': 0.677, 'pos': 0.3, 'compound': 0.9723}",0.9723,0.3,0.023,0.677,positive
138,2023-06-26 16:35:57+00:00,2,"Long-time fan of Superiority Burger.  It was great as a small snack-bar takeout spot, but does not translate well into a sit-down restaurant.  The eponymous burger can be eaten in about 30 seconds, so they should adjust the menu/portion sizes to be more consistent with a sit-down restaurant.  Had the burger, two sides and the sorbet...all very good but still pretty much exactly as they were in the old location.",False,0,0,0,Paul J.,en,"{'neg': 0.06, 'neu': 0.757, 'pos': 0.183, 'compound': 0.868}",0.868,0.183,0.06,0.757,positive
137,2023-06-27 13:40:38+00:00,5,"A long-time fan of SB and this new spot exceeded all expectations. The food is outrageously delicious and comforting. The cocktails are excellent. Service is great and staff are super friendly. Music is a twisted blend of punk and couldn't be better. They just opened so it's very difficult to get a table, and no reservations, no take-out, but do not let that put you off. We love going every weekend, putting our name down then killing time at Mast Books and sipping cocktails in the back bar. Best items: ALL OF THEM. But seriously, try the Yuba and indulge in a dessert.",False,0,0,1,Kit F.,en,"{'neg': 0.13, 'neu': 0.645, 'pos': 0.225, 'compound': 0.9357}",0.9357,0.225,0.13,0.645,positive
136,2023-06-28 10:25:35+00:00,4,"I had been to Superiority Burger before the pandemic when they were just a hole in the wall establishment but when I heard they had moved into a bigger location, I needed to try it again! We decided to go when we heard there would be a pop up by Bakers Bench (Vegan croissants?! Yes please!) We got there a little after 5 and it was already pretty packed!
Really liked the diner type set up. The tables are pretty close together but there is still room to navigate the place. Now, onto the food! Their burgers were always a good choice, but I decided to try something new and ordered the white sweet potato. It was pretty filling! My friend who I was with had never been there before so she ordered the superiority burger vegan. We were also able to order the pop up items while at our table and they were added to our final bill. 
Note: I rated 4 stars because they took my coffee from me as I entered the restaurant. I know this is really on me, but I hadn't had that happen in a while. Also, considering it was Pride weekend they could have assumed it could have contained alcohol. Another note: they do have a liquor license so if you're in the mood for a cocktail, they looked good!",True,3,1,3,Novella N.,en,"{'neg': 0.0, 'neu': 0.811, 'pos': 0.189, 'compound': 0.9934}",0.9934,0.189,0.0,0.811,positive
135,2023-07-02 03:33:08+00:00,3,"It's a vegetarian place so that's great! We ordered the house soda, superiority burger, sloppy Joe, broccoli salad, which was my favorite, spicy lentils, tasty yuba verde and stuffed cabbage. The spicy lentils and broccoli salad was tasty! Yuba verde was too bland and it was 19$ for a very small portion of bread and some veggies. the sandwiches needed some hot sauce. To me everything was overpriced. It was almost tapas size, not what you expect when you go to a burger place and the soda was $10, while it was tasty and not sweet it was a small glass and really overpriced. So the food is tasty but to me not worth the $$$$ and the 1.15 hour long wait.",False,0,0,0,Mrudula S.,en,"{'neg': 0.202, 'neu': 0.665, 'pos': 0.133, 'compound': -0.9123}",-0.9123,0.133,0.202,0.665,negative
134,2023-07-02 21:43:56+00:00,5,"My roommate and I put our names down at 5pm and waited an hour for a table on a Saturday night. Well worth the wait! I don't have words for the superiority burger. The patty is so smoky and delicious, and the bread is soft and buttery. The collard greens sandwich was an adventurous choice for us but was also very flavorful, especially because of the focaccia. We also had the date shake and the funnel cake, both of which were incredible. The desserts were mouth watering without being too sweet, which is a rare feat. I definitely will be returning to try other sandwiches - and order that date shake again.",False,1,0,0,Samika P.,en,"{'neg': 0.076, 'neu': 0.741, 'pos': 0.183, 'compound': 0.9252}",0.9252,0.183,0.076,0.741,positive
133,2023-07-12 00:10:31+00:00,5,"So great to have Superiority back in the neighborhood, and in the iconic Odessa space no less. The food was fantastic as always, with the old classics back and some new tasty items as well. The service is chill but attentive, and there seems to be a huge number of people on staff running around at all times in the new much bigger space. The throwback menus and nostalgic touches all around recognize the history of the space and the neighborhood. One small note - no need to have people ""wait at the bar"" for 5-10 minutes in the hope that they buy a cocktail while waiting, while there are lots of seats quite apparently available. We'll happily order drinks when we sit down because they're delicious!

Superiority has grown up and has become a great addition to the East Village sit down restaurant scene, and one of the few late night options remaining here.",False,0,0,0,Nick T.,en,"{'neg': 0.073, 'neu': 0.672, 'pos': 0.255, 'compound': 0.9901}",0.9901,0.255,0.073,0.672,positive
132,2023-07-21 18:53:44+00:00,2,"had a really disappointing and baffling meal here the other night. what they have on their menu as ""beans and pasta"" is a essentially a minuscule cup of black bean soup. it was $15. the baked japanese sweet potato, also $15 was a quarter (if that) of a single roasted potato served with chopped up pickles, labneh and a barely detectable green sauce. the flavor was fine, i guess, but the precious portion felt totally confused and honestly rude. we also had the plate of veggies, which was so completely nothing it's hard to believe it wasn't just presented for free at the start of our meal. it consisted of a few steamed and raw veggies and was served with a tofutti-like dip that was too dense and didn't have much flavor and a side of very hot sauce, which was enjoyable and maybe my favorite thing from the entire meal. the lentils had nice flavor and the 1x1 inch cube of cornbread it came with was good, but again the portion and pricing for pureed lentils totally baffled all of us at the table. i'd had the burger a few years ago and thought it was fine; it's still fine. it doesn't come with fries, which is hateful in my opinion. i sadly don't have a single nice thing to say about the sloppy joe, which we all agreed was just plain whack, and the $21 green yuba sandwich was fine/hardly a noteworthy sandwich. the black sesame gelato was delicious, but it was $11 for a tiny scoop. you can get a fresh pint of delicious vegan ice cream from van leuwen for $13. i wanted to like this place because i'd heard good things, but given the prices our meal felt completely inadequate and wholly unsatisfying.",False,1,0,0,Marc C.,en,"{'neg': 0.132, 'neu': 0.672, 'pos': 0.197, 'compound': 0.9787}",0.9787,0.197,0.132,0.672,positive
131,2023-07-24 16:51:16+00:00,2,"i was genuinely excited to try this place now that they graduated from the small storefront that used to exist on my street a few months ago, however things took a turn as soon as we stepped in to inquire about the wait.

upon entering there was a couple in front of us also checking about the wait, the hostess (idk her name, but the white girl with glasses) was being very rude about them leaving the restaurant to wait for their table. we got up there and were told a little over an hour for a table (fine okay no problem, we live in the area anyways) and so we went to grab drinks nearby. it's been well over the time so we come back  and she asks us the name on the waitlist, we say it but she doesn't hear us so i say the name a little louder (mind you it's very loud in the restaurant) and she makes the ugliest face imaginable and condescendingly says ""suuupperrrrrr"" and says our table isn't ready (again, no problem!) and that we can wait at the bar in the back.....there's a bar in the back and she didn't think to mention it before we went off to look for one ourself (the bar isn't really visible from the front so there's no way we would have seen it)....anyways!! 

we sit down, the food was ""okay"", i liked my partners dish more and he liked mine more so we ended up switching. the girl serving us was sweet and lovely but the service overall is a shit show (again, not the end of the world but not a good look for a new restaurant).

please do yourself a favor and hire better front of house staff, that hostess was unnecessarily rude and nasty to most of the people walking through. if you can't see that then you're truly not paying enough attention.",False,1,0,0,Joshy B.,en,"{'neg': 0.185, 'neu': 0.724, 'pos': 0.091, 'compound': -0.9915}",-0.9915,0.091,0.185,0.724,negative
130,2023-07-26 16:45:53+00:00,2,The food is good.I would not say amazing - the portions are kind of insulting and the prices are high.   Each dish is portioned like a side. It's basically vegan tapas. Odessa was place that kept people well fed at a good price - sad that the east village lost that for this,False,1,0,0,Gregory M.,en,"{'neg': 0.219, 'neu': 0.663, 'pos': 0.118, 'compound': -0.8108}",-0.8108,0.118,0.219,0.663,negative
129,2023-07-29 16:40:17+00:00,4,"Superiority Burger has the vibe and ambiance of an old school diner. The menu features a few interesting meatless sandwiches and burgers and sides. I had the Yuba Verde sandwich and then shared the lentils (with cornbread) and the fried eggplant and white sweet potato. The portion sizes are pretty small for the price you pay, but the food was tasty. Luckily, I only had a 15 minute wait when I went on a Thursday evening. The yurba verde sandwich had tofu skin and broccoli rabe on a baguette. My friends also got the funnel cake dessert, which was more like a thick, soft fried doughnut with berries and ice cream. Overall, I would go again but be prepared to spend more $$$ than you think!",False,0,0,0,Trina P.,en,"{'neg': 0.057, 'neu': 0.709, 'pos': 0.234, 'compound': 0.9767}",0.9767,0.234,0.057,0.709,positive
128,2023-08-07 13:06:40+00:00,5,"Was there this past weekend and could not have been more pleased.

The ambience was very upbeat, from the maitre d' to the server (Colleen).  And, boy, did it feel good to see Brooks there, bussing tables, serving, and keeping an eye on everything going on.  

We arrived around 5:45 and had expected to wait a long time, but we were told it would be 30-45 min and she was right on the money.  We waited on benches in TSP and the time flew.  Got the text, crossed the street, and got seated.  

The diner vibe was fun and felt authentic.

As for the food, my partner and I shared 2 entrees.  Let's start w/ the burger.  It wasn't the biggest burger I'd ever seen, but that's perfectly OK.  Size doesn't matter.  It was cooked great, dressed very well, and a joy to eat!  The difficulty eating it was that the knowledge that it wouldn't last forever - that there would be a last bite, and then I'd be done. 

We had both expected the burger to be the star of the show (the diner is named after it after all), but, while it was a star of the show, it wasn't the brightest star.  I'm not putting it down (I could live on only SBs for a few decades, I'm sure), but the collard greens sandwich was crazy delish.  I'm a greens fan, and I like veg food, so we thought it would be good, but eating it required us both to pace ourselves.  It would be done, but we didn't want to think about a time when we didn't have a collard greens sandwich in front of us.  We're still talking about it.

And, as for the portion size, when the entrees got served, I remember thinking, ""kinda small.""  I mentioned to my partner that if we're still hungry when we'll have finished our entrees, maybe we'll order of stuff cabbage and split it.  Not at all necessary.  By the time we (we're slow eaters) finished, we were fully sated.  If the portions had been bigger, we might have been uncomfortable, but we weren't; we were full but not too full.

The prices?  I hope they can stay in business with prices that low.  All told, food, tax, tip came to $55 for the 2 of us for a meal (and service) that blew our minds.  I had a hard cider w/ my meal, also, and that was pleasant and priced right.

One more thing.  Maybe 2.

The recipe for the burger is online!  It's crazy.  He's not only offering it in his diner, but he's giving it away, if you want to make it yourself!  Brooks Headley is living in a world I want to be part of.  Seriously.  He's competent and generous - what a combo!

Also, the vibe (as evidenced by the language used in the menu and the various signs posted) are soooo positive.  When he says stuff isn't available (and it's nice that he says so, so that expectations can be managed), he doesn't say it's not available.  He says it's not available yet, or now.  Wait a little and it might be back, or, they'll get to it, but not at the moment.  

I guess it made a strong positive impression on me.  We'll be back, but next time we'll bring friends (so we can try more things on the menu).

Hats off to Brooks! (a little joke, cause he's a paper hat wearer). See you again, and I hope it's soon!!",False,0,0,0,Jackson M.,en,"{'neg': 0.092, 'neu': 0.773, 'pos': 0.135, 'compound': 0.9873}",0.9873,0.135,0.092,0.773,positive
127,2023-08-17 01:43:49+00:00,2,"This place is not worth the hype. The burger itself is pretty tasty--not amazing but very good--but it's tiny, come with no sides, and costs $14. I probably could have eaten three of them. 

They don't have fries on the menu and the sides are just tiny little tapas. For drinks, there are no special or creative cocktails, just basic ones you might have found in 1960 in a diner. I guess that's ""authentic"" but like to what end?

In the end, we left hungry and wondering why we spent an hour waiting for a table. If this were a fast food place with no wait, I'd probably come back. As a a sit-down place with a perennial wait, it's just not worth the time or money.",False,0,0,0,Joshua K.,en,"{'neg': 0.214, 'neu': 0.687, 'pos': 0.099, 'compound': -0.9616}",-0.9616,0.099,0.214,0.687,negative
126,2023-08-23 01:43:10+00:00,5,"The Superiority Burger has more umami than Umami Burger, and it's deliciously plant-based. This place came highly recommended to me, and it delivered. A burger worth savoring. The aesthetics in here allude to old school diners and old school punk rock with a hint of tiki culture at the bar (or did I imagine that?). Dig the photocopied menus with odd bits like Morrissey's teenage negative review of the Ramones (he'll never live that down). I even heard the Circle Jerks ""Back Against the Wall"" in the eclectic music mix of funk, soul, and whatnot. I couldn't get the hang of the Coca-Cola with salted peanuts. I am proud of myself for trying, but I believe it's supposed to be served with shelled peanuts, not peanuts in the shell. If you're in NYC, do not miss this place.",False,0,0,0,Noble D.,en,"{'neg': 0.055, 'neu': 0.859, 'pos': 0.086, 'compound': 0.1059}",0.1059,0.086,0.055,0.859,positive
125,2023-08-26 02:54:20+00:00,5,"It's pretty crazy to see any bad reviews on here, if I lived in the neighborhood I'd eat here every day. Food was just absolutely incredible, so creative and SO flavorful, just a wild surprising ride all the way through. The desserts were absolutely mindblowing. And the service was SO friendly from the door to the table, there were probably 3 different people who helped serve us and they were all friendly and helpful even when we were being wish washy about choosing from a rollercoaster of a menu. 

Will return to eat everything I didn't eat the first time.",False,1,0,0,Ivan B.,en,"{'neg': 0.06, 'neu': 0.68, 'pos': 0.26, 'compound': 0.9793}",0.9793,0.26,0.06,0.68,positive
124,2023-09-01 19:38:55+00:00,3,"It's busy, but it's not as it used to be. The wait is long. The servers are rushed. Good portions are small. But everything was tasty. 

Dessert is better than anything I had on the real menu. We got one of everything for dessert and agreed it was better than their meals.",True,2,0,0,Ellen Y.,en,"{'neg': 0.271, 'neu': 0.473, 'pos': 0.256, 'compound': -0.5267}",-0.5267,0.256,0.271,0.473,negative
