,date,rating,review_text,is_elite,useful_count,funny_count,cool_count,user_name,language,sentiment_scores,sentiment_compound,sentiment_pos,sentiment_neg,sentiment_neu,sentiment
232,2015-09-10 03:09:47+00:00,3,"It was ok. They are trying to be creative, but some dishes just weren't executed well.

The food is a mixed bag. The good: the bread and olive oil (bread was dense, soft, and tasty; olive oil was incredibly flavorful), and the crudo (delicious and creative - what we were hoping the whole menu would be like). The other dishes we tried were just ok: shrimp with celery and cilantro (flavors weren't blended, so you had to get each of the component bits on your fork every time), and the pork milanese (fried pork, tasty but nothing special). I would give the good dishes 5 stars, and the other dishes 2 stars.

Service was great, until a large table came and then it was crappy.

Ambiance is casual.

We went to Contra before and found some dishes were fantastic while others were mediocre. Wildair was the same. There are so many restaurants in the city whose menus are all good, Wildair isn't worth the ""risk"".",False,1,0,0,Angie S.,en,"{'neg': 0.113, 'neu': 0.653, 'pos': 0.234, 'compound': 0.9837}",0.9837,0.234,0.113,0.653,positive
231,2015-09-26 13:11:31+00:00,5,"Wildair - you are officially one of my favorite places now in NYC.

The people who work there are so friendly, down to earth, and they easily make you feel very welcomed.  They paid attention to little service details, down to putting the merchants copy receipt on top of the customer copy.  

The reason for the 5 stars is that I've been to Wildair twice and had two amazing meals.  Every single dish was delicious; there wasn't one that fell flat.  I also liked the order in which they served everything from lightest to spiciest.  

Everyone raves about the bread and olive oil, and yes... you should absolutely pay $4 for this.  The bread is everything everyone says it is: warm, soft on the inside, hard on the outside.  The other dishes are small, so you mostly get full on the bread.

Scallop Crudo - My sister's favorite.  They had slices of grapefruit mixed in there with kale and cucumber.  I love cooked scallops, and normally don't get the crudo, but this dish had me rethinking my stance

Beef Tartare - The cheddar wasn't overwhelming like I find most cheese toppings, but just the right amount was added. This was my favorite dish.  The beef was finely chopped and managed to feel airy.

Spicy Tuna - This is served on toast and definitely has a kick to it.  

In total, we spent about $50.  The first time, my friend and I ordered wine which was delicious and super reasonable.  Wildair has a fantastic wine list, and the servers are very knowledgeable about what pairs well with certain dishes.  

Highly recommend coming here.",False,3,2,1,Elle W.,en,"{'neg': 0.024, 'neu': 0.74, 'pos': 0.236, 'compound': 0.9969}",0.9969,0.236,0.024,0.74,positive
230,2015-09-26 18:39:33+00:00,5,"The food here is inventive, cooked intelligently, and yet, it still feels similar and comfortable. The fried squid may be one of the best things I've had in a long while. The desserts, one a chocolate/hazelnut tart and another a panna cotta, are excellent ways to end a meal. The price point in all aspects, from appetizers to cocktails, are also spot on - affordable even.

Beyond what others are saying about the food, I particularly enjoyed the details of the decor and ambience. Look up and around you, and you'll notice the design details (again the intelligence put into the experience). The music just made me want to hang out there and have a good time.",False,2,0,2,Tim T.,en,"{'neg': 0.037, 'neu': 0.739, 'pos': 0.224, 'compound': 0.9761}",0.9761,0.224,0.037,0.739,positive
229,2015-09-30 14:11:37+00:00,4,"IN SHORT: Casual, inventive, small plates from two talented, young chefs in a space that blurs the distinction between restaurant and wine bar.

THE STORY: In March of this year, I wrote about Contra, the first, tasting-menu-only restaurant by the young, boundary-pushing duo of Jeremiah Stone and Fabian von Hauske. I called it a sophisticated, subtly innovative restaurant so well suited to a youthful New York culinary scene, and though the price of 5-courses has since moved from $55 up to $67 this season, the ambition and the sensibility behind the restaurant is still there.

In June, the pair then opened Wildair, a slightly more casual space, offering an à la carte dinner menu just a couple doors down on a quietly gritty stretch of Orchard Street. And as is true of a great oeuvre in a great discipline, both restaurants are made better by the other's existence.

Where Contra is disciplined and restrained, the no-reservations Wildair is brave and informal. The chefs seem to have relaxed their cooking and now apply salt, fat, and spice with a more freewheeling hand, and it is for the benefit of all. The tender morsels of beef tartare were made rich from ethereal ribbons of smoked cheddar and chesnut, and then quickly made spicy by just the right hit of horseradish. With crispy barley scattered on top, it is a dish made by chefs with an almost unparalleled intuition for what is perfectly fresh, natural, and seasonal, and yet the depth of flavor is more profound than imaginable.

The spicy tuna on toast topped with tomatoes of an identical hue is slightly less successful, with the briny scallion that tastes of seaweed too strong a flavor to sit next to the delicate fish. It is, however, just a rare unfortunate incident when one novel, conceptual flavor wins out at the expense of others.

Yet in the whole Georgia white shrimp, served heads-on with celery and cilantro, adventure and experimentation return, and bold, oily, spicy flavors zing around the palette. The plate feels like an evolution of the chefs' more emphatically New Nordic inspiration taken at Contra, presenting a meal here of whole, scavenged ingredients treated with a breathless, expressive energy.

As at Contra, Chef von Hauske's ""bread and butter service"" is still exceptional, most recently presenting a gloriously dense and chewy roll with a crackling crust. However, the dish that possibly best represents Wildair is the fried squid. Here, the chefs have lightly fried in what is ultimately an airy skin both tender bites of squid and barely preserved slices of lemon. After a surprising bite of the fried lemon, the acidity and bittersweetness linger, and the next bite of squid, dipped in a rich, dark aioli stained with ink, becomes even brighter and more deliciously energetic. The dish in its entirety embodies the earnest, experimental approach at Wildair, where culinary norms are upended with gentle, contemporary moves.

The space itself has also been designed with a neutral attitude on what form the experience of going out to dinner should take. The narrow, 45-seat space is divided into two long rows of bar-height tables with four additional seats on a counter facing directly into the open kitchen, and the long, modern, heavily French wine list offers many the option of just enjoying a drink while perhaps nibbling on a small snack from the menu. Others will be squeezing 5 or 6 larger dishes onto their table, eagerly making a full dinner last for 2 hours. It is almost as if the restaurant wants to scream that it is ""For the People!"", whoever they might be.

The chefs are young and they are exceedingly talented, and thus the food is focused and energetic, the restaurant honest and transparent in turn. Indeed, Wildair is a great work in a great discipline, a great addition to dining in the Lower East Side, a great addition to the young, modern New York we know.",False,6,1,3,Ali M.,en,"{'neg': 0.052, 'neu': 0.722, 'pos': 0.226, 'compound': 0.9991}",0.9991,0.226,0.052,0.722,positive
228,2015-10-08 22:36:13+00:00,5,"An amazing lower Eastside gem! Casual enough for a low key Tuesday evening or perfect for a Friday night to kick it with friends. My favorite dishes are the shrimp, the pork rillette and the fried squid! Jorge works wonders and always has a phenomenal recommendation from the eclectic list of delicious wines. I love the friendly staff and warm vibes.",False,0,0,0,Tiffany S.,en,"{'neg': 0.052, 'neu': 0.552, 'pos': 0.397, 'compound': 0.9846}",0.9846,0.397,0.052,0.552,positive
227,2015-10-10 01:05:06+00:00,4,"Food delic... but even ""diner basic"" rules of service were ignored - my wine glass sat empty since appetizer, no silver change between courses, no one checked on me-ever despite sitting at chef's bar... I felt so ignored I could have dined and ditched. Hope front of house improves to level of back as food was carefully and skillfully prepared. Props to the hostess - she was great!",False,0,0,0,Jennie K.,en,"{'neg': 0.161, 'neu': 0.633, 'pos': 0.206, 'compound': 0.7088}",0.7088,0.206,0.161,0.633,positive
226,2015-10-16 01:37:36+00:00,5,"Save your self time deciding and just order the whole menu. My friend has a serious shellfish allergy and after falling in mouth lust with everything non shellfish that we ordered, I silently cursed him for his non-mermaid genetics in my mind. Ordering everything will keep friendships in tact. Wine too.",False,4,3,4,Alma C.,en,"{'neg': 0.052, 'neu': 0.787, 'pos': 0.161, 'compound': 0.7964}",0.7964,0.161,0.052,0.787,positive
225,2015-10-16 19:47:25+00:00,4,"KenScale: 8.5/10

Wildair is the second project behind the Contra team duo of chefs Jeremiah Stone and Fabian von Hauske right next to Contra. Unlike Contra, which showcases inventive and affordable tasting menus, Wildair has even more casual wine bar setting serving food a la carte. Lately, natural/biodynamic wine movement is all the rage in NYC, and Wildiar is one of the leaders on that front. Honestly, I really didn't get the hype behind these types of wine as I generally found them to be on the bland side without full range of flavor from ordinary wines. On the other hand, Wildair is a successful sophomore project in the food department. I was very impressed with many dishes here that are somewhat loosened up compared to Contra yet still display versatility in flavor and texture. 

I've had beef tartare in dozens of restaurants in NYC by now, but the one at Wildiar is definitely a class on its own (almost on par with my favorite at Estela). The texture of tartare was spot-on (further enhanced by crunchy chestnut), and the combination of smoked cheddar added another dimension to flavor. Fried squid was not another calamari-type dish. It was so crispy with no hint of sogginess and the combination of spring onion, lemon and basil made for delightful sensation to my palate. Georgia white shrimp was another winner, with fresh shrimp accompanied by celery and cilantro to create unique flavor that didn't overwhelm the shrimp itself. Pork Milanese looks like another pork cutlet, but it was more or less perfectly cooked and worked very well with gribiche sauce. For dessert, chocolate peanut tart, as ordinary as it sounds, was a revelation, with flavor that was elegant without being overly sweet. 

Wildair doesn't accept reservations, and the place is as hot as ever, especially after favorable reviews from professional critics starting falling in, so make sure to come by early. I showed up slight after 8 p.m. on a Tuesday night and still had to wait around an hour to get seated. I liked the lively vibe of the dining area with high tables where you can chat with your friends in a relaxed setting. As noted above, the restaurant only serves natural/biodynamic wine, so if that's your thing, you're definitely at the right place. Wildair is another welcome addition to NYC's dining scene, and this is the type of place I would be happy to take out my friends over and over again, with creative but not-over-the-top food that will make for a very pleasant dinner.",True,3,0,0,Ken S.,en,"{'neg': 0.046, 'neu': 0.725, 'pos': 0.229, 'compound': 0.9986}",0.9986,0.229,0.046,0.725,positive
224,2015-10-21 21:01:04+00:00,4,"Nice LES spot, good wine options and inventive food. I prefered their flagship spot Contra next door, but for a more laid-back date this is a casual place that is worth the visit.",False,0,0,0,Benjamin K.,en,"{'neg': 0.0, 'neu': 0.723, 'pos': 0.277, 'compound': 0.765}",0.765,0.277,0.0,0.723,positive
223,2015-10-23 04:55:05+00:00,3,"The food was simple and well done. But the place is a little cramped and noisy, and service wasn't very attentive.",False,0,0,0,Be Fontaneous ..,en,"{'neg': 0.492, 'neu': 0.463, 'pos': 0.045, 'compound': -0.9609}",-0.9609,0.045,0.492,0.463,negative
222,2015-11-03 20:30:24+00:00,4,"Came here on Halloween night for dinner to escape the parties & bar scene... seemed like a good night to do so because we got a 4-top table pretty quick!

The Pros:

- Fun dishes, good portions for sharing (favorite was the beef tartar)
- Great music
- Lots of gluten free options (most, if not all, without modification)
- Really nice staff
- The panna cotta!!!!!! (best I've ever had, and it was even modified to be GF)

The Cons:

- Wine list was a bit unapproachable... wasn't a fan of my rose or the first red we got... however the last bottle saved the night (recommended by our server)
- The shrimp dish... way too salty (and I love salt), and they failed to mention you could eat the shell... we spent a lot of messy minutes trying to peel & eat

I would love to try Contra next time I'm in NY, because Wildair was definitely a highlight for me!",False,0,0,0,Jen M.,en,"{'neg': 0.092, 'neu': 0.662, 'pos': 0.246, 'compound': 0.9808}",0.9808,0.246,0.092,0.662,positive
221,2015-11-06 19:55:09+00:00,4,Small thoughtful menu. Small expensive but delicious plates. Best shrimp I've ever had. Wine selection was fantastic. Ambient atmosphere but a bit cramped/crowded.,False,0,0,0,Richard M.,en,"{'neg': 0.176, 'neu': 0.33, 'pos': 0.495, 'compound': 0.9612}",0.9612,0.495,0.176,0.33,positive
220,2015-11-14 01:55:44+00:00,5,"4.5/4.75. A few small issues, but rounding up because the food and wine were out of this world. Like actually, I'm not sure if these things were created by earthlings. Order 40 of the spicy tuna plates. And maybe 30 of the beef tartares. Okay maybe just come here for dinner every night and deal with the whole going broke thing later. Sound reasoning, no?

Came here around 7:30 on a Thursday night. As others have reported, there's going to be a pretty substantial wait if you don't come between 6-6:30 (NO RESERVATIONS). The hostess was incredibly scattered, which was one of the minor issues we experienced during our visit. I'm not sure if she was overwhelmed or what, but there seemed to be no organization whatsoever when it came to seating people efficiently. So while our first impression wasn't good, we were determined to stick it out - thank god we did! The wait ended up being about 45 minutes (they told us 30), but we were rewarded for good behavior, being sat right in front of the kitchen! Some might prefer a table, but my fellow foodie friend and I were thrilled.

Just to clarify - when I say foodie, I'm not one of those voracious Times/Eater/Grub Street/Infatuation readers who knows everything about every restaurant opened by ""this team"" or ""that team"" or ""the brainchild of the creators of so and so..."". What I did know going into it was this: I had been wanting to try the tasting menu at Contra for quite some time, and when I heard that Wildair was the more causal - wait for it - BRAINCHILD of the Contra folks, and a la carte to boot, it shot up to the top of my list. 

First: Wine. I know cocktails very well, beer pretty well, and wine not well at all. So when I'm confronted with a wine list such as the colossal display at Wildair, I get really intimidated. Thankfully, there were plenty of servers around to help guide us in the right direction, and all of them were quite patient with our amateur-ism. I ended up trying two different reds which were both fantastic. We both opted for wine by the glass, so we were able to give our prospective options a taste before deciding. The wine here - along with being overwhelmingly diverse - is natural/organic/biodynamic, so like the food, the feel is very clean and refined. 

FOOD! The way that everything is listed on the menu, you'd think the food here is oddly minimalist. This is not the case. They list the key players in each dish, but the subtleties are left a mystery. I'm a fan. 

-Bread and Olive Oil (A)
Paying for bread seems silly to me. But they're known for making some standout bread in-house here, and the rumors are true. The only thing silly here would be NOT to order it. Not much more to say - you gotta experience it yourself. 

-Beef Tartare, Smoked Cheddar, Chestnuts (A+)
I don't eat red meat too often but after perusing the Yelp and the Google for a bit before coming here, it seemed pretty unanimous that ordering the beef tartare at Wildair might be the best decision you make all day. Again, the hype was warranted. The texture and flavor profiles of this dish were sublime. The tuna was my favorite dish of the meal, but my inner foodie knows this baby was by far the most inventive and beautifully-executed plate we had. Apparently, beef can be made light and fluffy - thank you Wildair for enlightening me. Just a note - this plate is slightly spicy thanks to the addition of some horseradish. This made the dish for me.

-Georgia White Shrimp, Celery, Cilantro (A)
You're encouraged to eat the skin. It's not necessary, but it made the dish for me. I wasn't head over heels in love with the shrimp honestly, but it was masterfully prepared, as everything here seems to be. 

-Spicy Tuna, Scallion, Tomatoes (A+++)
Served on toast. Party in your mouth good. I suppose it's not as ""refined"" as some of the other dishes here and certainly not as complex, but the resounding flavor is incredibly powerful. The tomato and tuna blend together in the sweetest of harmonies. Now that's what I call a power couple.

-Chocolate Hazelnut Tart (A++) 
I basically don't eat desserts because consuming food high in sugar does really weird stuff to my chemistry. That said, I caved and had a couple bites of the tart after hearing nothing but squeals of glee from my equally adventurous dining companion. They were warranted, I assure you. The tart looks quite simple. Deceptively simple. I don't know how they make this little piece of heaven taste so damn good (the salt on top doesn't hurt), but whatever they do, they better keep doing it. Sweet, rich, creamy but not too heavy.",True,49,21,32,Molly T.,en,"{'neg': 0.077, 'neu': 0.743, 'pos': 0.18, 'compound': 0.9985}",0.9985,0.18,0.077,0.743,positive
219,2015-11-14 15:28:38+00:00,3,"Atmosphere...typical wine bar in NYC

Food: average, nothing great, but not bad

Grilled cauliflower: pretty tasty, but don't put too much sauce on it

Shrimp: good flavor but overcooked; the meat was mushy

Tuna tartar: can barely taste the tuna, too much sauce..marination was full of flavor

Beef tar tar: made well but definitely not the best I've had

Service: little more on the rude side vs friendly

They charged $4 for the bread...whaaaa?",True,1,0,0,Cat C.,en,"{'neg': 0.217, 'neu': 0.504, 'pos': 0.279, 'compound': 0.8623}",0.8623,0.279,0.217,0.504,positive
218,2015-11-14 19:00:15+00:00,3,"Wildair was a little disappointing -- I didn't find the food very memorable. The staff and service were accommodating but they seemed understaffed. It took a long time to get our waiter's attention. The tables were a bit too squished together and it felt like we were sitting on top of each other. 

Bread & Olive Oil: Bread was uniquely dense with a nice crisp crust. 4/5
Pork Rillette: Decent consistency but lacked flavor 3/5
Cauliflower: Best thing we ordered there. Well cooked and delicious sauce 5/5
Beef Tartare: Bland and forgettable 2/5
Fried Squid: Well cooked. The paired sauce was a little dull 4/5
Panna Cotta: Weirdly deconstructed and the flavors didn't gell together 2/5

Service: 4/5
Ambiance: 2/5
Food: 3/5",False,2,0,0,Ben W.,en,"{'neg': 0.213, 'neu': 0.605, 'pos': 0.181, 'compound': -0.8081}",-0.8081,0.181,0.213,0.605,negative
217,2015-11-20 20:58:39+00:00,3,Overrated! 3 stars only because chef is talented and because that place can growing! I will come back to taste again..,False,0,0,0,Pinco P.,en,"{'neg': 0.122, 'neu': 0.651, 'pos': 0.227, 'compound': 0.3786}",0.3786,0.227,0.122,0.651,positive
216,2015-11-21 09:37:51+00:00,2,"Average food, below average wine, and understaffed. There are better wine bars in Manhattan without the long wait.",False,1,0,0,Kristin L.,en,"{'neg': 0.21, 'neu': 0.454, 'pos': 0.336, 'compound': 0.5627}",0.5627,0.336,0.21,0.454,positive
215,2015-12-13 16:27:20+00:00,3,I liked this place but there were some serious service flaws.  Food was mostly quite good.  Oysters were terrible though.  Served way too warm and they tasted a bit nasty.  Loved the fried squid dish.  Beef tartare very good too.  The wine list is was esoteric and natural.  I literally recognized almost nothing on the list.  The service was terrible.  It took 30 minutes to get our check and the place is tiny.  I don't think I'll return.  Fun to try but it didn't wow.,False,0,0,0,John O.,en,"{'neg': 0.205, 'neu': 0.576, 'pos': 0.219, 'compound': 0.1583}",0.1583,0.219,0.205,0.576,positive
214,2016-01-07 08:08:40+00:00,3,"Good, but honestly not as memorable as I was hoping it would be.

We got there around 7 on a Friday night and was quoted an hour wait time - this was expected, and we just waited at a bar around the corner until we got a text that a table was open.

We had the bread, shrimp, beef tartare, fried squid, and a tuna dish - they didn't have the tuna toast on the menu that day, which I was looking forward to trying, but instead, a poached (I think, if I remember correctly) tuna with cabbage, chimichurri, and potatoes.

My favorite was the squid - it was so perfectly crispy and airy, done in a light tempura style.  I loved the fried lemon and basil...the squid sauce was ok.  Could have been more flavorful.

The beef tartare was my second favorite - the cheddar and chestnut were a nice, unique touch.

The Georgian shrimp with celery and cilantro was good, but nothing special.  They serve it head and shell on, which I like, but some people may not.

Tuna was quite bland...which actually was ok, because the rest of the things we ordered tended to be on the heavier side...but it not a dish I particularly enjoyed.  I appreciate nuanced, milder dishes, but I actually found this one underseasoned and again, bland.

For a restaurant that's been one of the most talked-about of 2015, I found the hostess and waiters very polite, professional, and not at all stuck up like at some other ""hip"" places.  However, there was one gentleman (owner? manager?) who was quite offputting and disruptive to our meal...he was hovering over my seat the entire time, talking to the table next to us.  I thought at first that he knew the people, but as time went on, it became clear that he was just chatting up the ladies.  I'm all for managers (or whoever) checking up on customers and getting feedback...but he only approached tables of women, in a way that was obviously so creepy and sad.  And when you're sitting at small, adjoining high-top tables, it was particularly rude, because he was literally breathing down my back the whole time, and wouldn't even move out of the way for me to get up, because he was so focused on impressing the women.

Anyways, rant over.  In sum, food was generally well done, although there was no one dish I'm clamoring to come back for.  Ambiance and service were great, aside from the one guy.",False,0,0,0,Yoko M.,en,"{'neg': 0.122, 'neu': 0.699, 'pos': 0.179, 'compound': 0.9831}",0.9831,0.179,0.122,0.699,positive
