,date,rating,review_text,is_elite,useful_count,funny_count,cool_count,user_name,language,sentiment_scores,sentiment_compound,sentiment_pos,sentiment_neg,sentiment_neu,sentiment
136,2015-09-30 02:53:32+00:00,5,"A great new addition to southern West Village or northern Tribeca (whatever you wanna call it), houseman delivers a simple menu with merely a few choices that are well-executed in a comfortable space, reminiscent of New England. 

I came in one day and sat at the bar, even though the restaurant was remarkably empty. Maybe it was due to the fact that the place had just opened only three months before. In any case, the menu was a sight to behold: boxes within boxes, with drinks intermixed with entrees on one side, a curious weather report on the top, and wines by the bottle and beers on the reverse. A surprisingly short list of entrees (only three) with a fairly long list of appetizers were all the food they served, and when asked about the specials, the staff member I spoke to simply replied that they didn't have any that day. 

I ended up deciding on the beef tongue with tomato salad as an appetizer (a perfect late summer starter), and the famous roast chicken with parsley salad as a main. As anyone who's had tongue before, it is either hit or miss, but the gamble proved to be worthwhile as houseman's lengua was deliciously tender, as if the cow had a glib penchant for linguistics. The famous roast chicken was a contradiction -- the crisp skin somehow betraying the succulently moist meat, which was perfectly flavorful, but simple and downright homey in its seasoning. The breast meat could've been a little more moist (perhaps by brining or sous vide), but it was probably the most tender white meat I've ever had at a restaurant. A pickled onion relish and parsley salad rounded out the plate nicely.

Desserts are presented via a chalkboard, but I ended up getting an espresso, which was perfectly agreeable. The atmosphere is relaxed, but the owner is the opposite, visibly buzzing around nervously from table to table. Perhaps it's because it's the first few months. Nonetheless, the service is professional, cute, and made me feel right at home. I'm eager to see how their menu changes with the seasons as the restaurant matures into the winter.",False,10,6,10,Lawrence H.,en,"{'neg': 0.037, 'neu': 0.787, 'pos': 0.176, 'compound': 0.9961}",0.9961,0.176,0.037,0.787,positive
135,2015-10-05 13:59:36+00:00,3,"Food was good, not great.  Roast chicken was definitely the highlight.  Nice neighborhood joint if you live nearby, but not a destination.",False,0,0,0,Larry B.,en,"{'neg': 0.084, 'neu': 0.626, 'pos': 0.29, 'compound': 0.5028}",0.5028,0.29,0.084,0.626,positive
134,2015-10-06 18:23:12+00:00,3,A lovely space but the food was not extraordinary.  The much-touted chicken was a bit salty for my taste and came with basically nothing.  Mushroom appetizer was good and so was the malt ice cream with preserved cherries.  The cappuccino was really great.   I would give this place another shot.,False,1,0,1,Beth-Ellen K.,en,"{'neg': 0.112, 'neu': 0.69, 'pos': 0.198, 'compound': 0.653}",0.653,0.198,0.112,0.69,positive
133,2015-10-10 14:10:41+00:00,4,"Luvved this restaurant last night. The Roast Chicken and Goat sausage sublime. Great attentive staff and a really cool very mixed crowd.The menu is small but i am a big fan of very short, seasonal menu's with great ingredients. The only concern i do have is i saw a sample menu from September 26th and it was pretty much the same as last night....is it changing often enough ? That said everything was very well cooked and our waitress was spot on with her suggestions and wine choices...we will be back very soon.",False,0,0,0,K. M.,en,"{'neg': 0.024, 'neu': 0.753, 'pos': 0.223, 'compound': 0.9667}",0.9667,0.223,0.024,0.753,positive
132,2015-10-29 16:06:23+00:00,5,"We've been regulars at Houseman since it opened and have loved everything! The cocktails are solid, the food is spectacular and, according to my husband, they have the best burger in the city.",False,0,0,0,G P.,en,"{'neg': 0.0, 'neu': 0.75, 'pos': 0.25, 'compound': 0.8748}",0.8748,0.25,0.0,0.75,positive
131,2015-11-06 00:42:55+00:00,3,"I knew I had to try this place after reading the NY Times' review, where the writer could not stop raving about the roasted chicken dish.  I must admit, I don't generally order chickens in restaurants, as it is not my favorite protein.  Although, I do love, LOVE the chicken dish from Balaboosta, but let's not get sidetracked.  Generally, when other people highly recommend a dish, I tend to be very susceptible to their suggestions, in short, I am an advertiser's dream.  

Long story short, I wasn't blown away by the chicken, it was just average. I liked the texture of the crispy skin, and the accompanied salad, particularly the fava beans.  But I thought the dish itself was too bland, I wish they would season the chicken more before roasting it.  We also tried the Pork Terrine, which was just mediocre, and I honestly can't recall much details about the dish.  

Dessert was my favorite part of the meal, we tried the salted peanut tart and the chocolate molten cake, both of which were great.  I though the peanut tart was unique with an interesting mix of saltiness and sweetness, although it would be too heavy for one person to finish.  The chocolate cake was perfection, I love the bitterness of the moist dark chocolate, and ice cream is always the perfect companion to chocolate.

Overall, it was a pleasant dining experience, our waitress was very nice and had great suggestions for the wine.  The restaurant is not very conveniently located and it is quite close to the entrance of the tunnel.  I am not sure I would trek all the way out there to try it again.  If you love chicken, I would highly recommend for you to try Balaboosta instead, you won't regret it!",True,2,1,2,Kat J.,en,"{'neg': 0.099, 'neu': 0.649, 'pos': 0.251, 'compound': 0.9963}",0.9963,0.251,0.099,0.649,positive
130,2015-11-14 03:05:56+00:00,5,"Amazing atmosphere and food!
Very tasty sides (we tried three), incredible turkey leg with mushrooms and the ice-cream dessert is to die for. Well done!",False,0,0,0,Francesco S.,en,"{'neg': 0.104, 'neu': 0.557, 'pos': 0.339, 'compound': 0.8713}",0.8713,0.339,0.104,0.557,positive
129,2015-11-20 17:48:24+00:00,4,"pretty low-key, neighborhood american / french restaurant. maybe lacking a little in flair or creativity, but the food was homey and tasty. the chicken was especially good. nice wine list complements the food very well. a little bit pricey for what it is.",False,0,0,0,Wesley H.,en,"{'neg': 0.082, 'neu': 0.532, 'pos': 0.386, 'compound': 0.9629}",0.9629,0.386,0.082,0.532,positive
128,2015-11-30 15:09:40+00:00,5,"Love this delicious and flexible restaurant. I come in early with my children, when we order chicken and burgers and Shirley Temples. We're treated well and the service speed matches the kids' pace, so we are happily fed and off before anyone gets too stir crazy.

I also come in with friends I small and large groups. We share lots of delicious starters--lately the grilled tongue, roasted carrots and always the anchovy toast--then eat around the menu. I'm partial to the EJ Manhattan, but good wine list warms uptown meal even more. It's comfortable and beautiful I the dining room, so these evenings can go on.

And lunch--ideal for a business conversation or festive meet up with friends.

I recommend walking in before 7 if you want to beat the rush. Rumor has it, there are interesting little bar snacks to be had when the restaurant opens too.",False,1,0,1,Jordana B.,en,"{'neg': 0.023, 'neu': 0.674, 'pos': 0.303, 'compound': 0.9941}",0.9941,0.303,0.023,0.674,positive
127,2015-12-29 02:48:33+00:00,5,"Very cool spot, the malt ice cream dessert was some of the best ice cream I've ever had. The squash app was delicious.",False,0,0,0,Gabriela N.,en,"{'neg': 0.0, 'neu': 0.592, 'pos': 0.408, 'compound': 0.9412}",0.9412,0.408,0.0,0.592,positive
126,2016-01-02 05:22:57+00:00,4,"New American food is just the best. I think Houseman was really close to making some top 10 list on the NYTimes a while ago... 

It's like a fancy hipster restaurant that can potentially create a hole in your wallet. The menu is simple and short. They're known for their chicken, but I found their desserts to be the most memorable. Get the ice cream/malt(?) for dessert.",False,0,0,0,W L.,en,"{'neg': 0.0, 'neu': 0.888, 'pos': 0.112, 'compound': 0.6486}",0.6486,0.112,0.0,0.888,positive
125,2016-01-04 23:32:41+00:00,4,"This is my second time here and both were for lunch. I still need to come back to try this chicken dish that everyone raves about.

One thing that stands out is their fries - an absolute must. Has to be top 2 in the city! Today I had their crispy pollack sandwich and it was DEVINE! The fish was cooked to perfection!",False,0,0,0,Tash R.,en,"{'neg': 0.0, 'neu': 0.844, 'pos': 0.156, 'compound': 0.8854}",0.8854,0.156,0.0,0.844,positive
124,2016-01-08 18:03:47+00:00,1,"Went for lunch, food was very poor quality and not up to the price. Found that the food was not cooked to specification and the menu was scarce. I have eaten at far better places for less money. I never mind spending on food as long as it is good, here it is not. Please find another place. Service was good though.",False,1,0,0,C V.,en,"{'neg': 0.142, 'neu': 0.739, 'pos': 0.119, 'compound': -0.3929}",-0.3929,0.119,0.142,0.739,negative
123,2016-01-22 03:30:31+00:00,1,"Awful.  The food was uneven - some over salted (the beef and cheese sausage), some very bland (the squash).  The wine (by the glass at least) was mediocre at best.  The service was inattentive (there was a good 25 minutes between appetizer and entrée that went entirely unexplained; wine glasses sat empty for long stretches), and not so sharp when they did come around - and the place wasn't even half full.",False,0,0,0,Carl M.,en,"{'neg': 0.239, 'neu': 0.683, 'pos': 0.078, 'compound': -0.9485}",-0.9485,0.078,0.239,0.683,negative
122,2016-01-23 00:34:03+00:00,5,"Excellent food. Friendly staff. Not that loud. Groups up to 6.
Highly recommend: turnips & speck, burger, roast chicken, malt ice cream
Skip: fried fava beans",False,0,0,0,D Z.,en,"{'neg': 0.0, 'neu': 0.677, 'pos': 0.323, 'compound': 0.8883}",0.8883,0.323,0.0,0.677,positive
121,2016-01-30 20:53:34+00:00,4,"Went with a friend for dinner and we had an awesome time. We ordered the pickles, olives, and cheese to start and then split the grilled broccoli, the beans and cauliflower, and the roasted chicken. Everything was delicious and flavorful. Although nothing stood out as particularly amazing, everything was great and we were quite happy with our meal. The atmosphere of Houseman is cozy and warm and the acoustics of the space made it possible to actually conduct a conversation (something that is truly a rarity in the city!) I thought the meal was a little pricier than I would have liked, but nothing too crazy, given that everything is expensive these days! 

The hostess came over and told us that they needed to seat the next party at our table, but offered a comped glass of wine at the bar, which we really appreciated. That level of thoughtful service was evident throughout the meal. 

Good for: date night",False,0,0,0,Allie K.,en,"{'neg': 0.037, 'neu': 0.719, 'pos': 0.244, 'compound': 0.9871}",0.9871,0.244,0.037,0.719,positive
120,2016-02-02 22:06:34+00:00,2,"Wow! What a disappointment! Not so much for the food which was fine, tho somewhat cavalierly priced ($30 for lamb meatballs? Is that some kind of challenge?) But for a really dysfunctional front-of-house that made it a truly unpleasant dining experience. Shortly after finishing our mains the check hit the table (without us asking) and our water glasses were removed. Still had half a glass of wine in front of me -- why deny me water at that point? Believe me, we weren't lingering, maybe there an hour total. And we dropped a nice amount on apps, mains and a bottle. Anyway, got the message: never going back. (BTW why do they go through all the fuss of presenting dessert options on a little chalkboard when there really only is one dessert?)",False,1,0,0,Mike B.,en,"{'neg': 0.115, 'neu': 0.816, 'pos': 0.069, 'compound': -0.8269}",-0.8269,0.069,0.115,0.816,negative
119,2016-02-09 14:22:26+00:00,4,"I love Tribeca, but I keep complaining that it doesn't have a seriously good Brooklandia kind of farm-to-table restaurant. Where is our Marlowe & Sons? Where is our Little Bird? Houseman, alas, is not that restaurant. Which is not to say it's not excellent. I've only been twice, but both times it was really good. The menu is nose-to-tail, the dishes are well-conceived and the cocktail program is serious. I wish the place took itself a little less seriously though. What's missing is the youthful sense of passionate invention that easy to come by in Portland or Bushwick, but appears to have been permanently priced out of Manhattan. Yeah, I'm gonna go to this place regularly. But I'm not gonna feel like I'm getting away with something.",False,0,0,0,Gail S.,en,"{'neg': 0.203, 'neu': 0.65, 'pos': 0.148, 'compound': -0.916}",-0.916,0.148,0.203,0.65,negative
118,2016-02-11 22:12:35+00:00,4,"Went here for lunch in the middle of the week, since it's right near my office. The atmosphere was great, comfortable, and we were seated immediately. Decent amount of space for the weird Soho/West Village/South Village neighborhood that my office (and Houseman!) are in. The menu needs a lot of explanation by the waitstaff, and all of them were happy to oblige. Sometimes I feel like the waitstaff at other places talk down to you while explaining dishes, but they were easy to talk to and easy to understand.

I split a burger (double patty - I like to eat light during lunches where I have to go back to work!) and it was delicious. No real substitutions allowed, but even if I had ordered the whole thing for myself, it wouldn't have been too overwhelming. Fries were universally agreed upon, since they were awesome. 

Solid lunch experience, although I wish a burger at lunch wasn't $15 (plus $2 for fries!).",False,0,0,0,Jersey B.,en,"{'neg': 0.066, 'neu': 0.702, 'pos': 0.232, 'compound': 0.9864}",0.9864,0.232,0.066,0.702,positive
117,2016-02-13 17:07:50+00:00,5,"This place is delicious. We came here for an early Valentine's Day celebration.  I liked how this place didn't have a noise level at 10 and every table was evenly spaced so that you didn't feel cramped.

We didn't order the roasted chicken or the burger which got high reviews. We ordered the rack of lamb special for two ($75) which was heavenly. I think this was one of the best lamb I had in the US. Served with roasted cauliflower, leeks, and yogurt sauce. Ahh, still thinking about it.  For apps, we had the little neck clams (6-7 large pieces for $16) marinated in celery broth, divine. And, the mushroom salad ($16), get it.  I think this place changes their menu seasonally but don't fret. They seem to hit the mark on food execution and consistency.

Sorry, no photos, I was too busy eating!  I highly recommend this place to anyone who wants to splurge on a nice dinner. I would come back.",False,2,1,1,Helena W.,en,"{'neg': 0.047, 'neu': 0.808, 'pos': 0.145, 'compound': 0.9471}",0.9471,0.145,0.047,0.808,positive
116,2016-02-15 01:27:09+00:00,5,"We came here for Valentine's Day and it was perfect. Every single dish was outrageously good. The mushrooms, the clams, the salads, a perfectly cooked steak. This meal was 100% delicious.",False,0,0,0,elizabeth r.,en,"{'neg': 0.049, 'neu': 0.556, 'pos': 0.396, 'compound': 0.9559}",0.9559,0.396,0.049,0.556,positive
115,2016-02-25 02:53:51+00:00,4,Delicious burger but a bit pricey for their size. Really cool ambiance though. Casual but trendy. It was not crowded when I went.,False,0,0,0,Jenny K.,en,"{'neg': 0.171, 'neu': 0.53, 'pos': 0.299, 'compound': 0.4748}",0.4748,0.299,0.171,0.53,positive
114,2016-04-02 05:09:21+00:00,4,"Like the location, interior and friendly staff, but not so much the taste. Someone said the roasted chicken was the best, but it was at best ok, some parts very salty, the others little taste. The endive salad was too sour. Maybe should have tried the burger.",False,0,0,0,Oliver Z.,en,"{'neg': 0.203, 'neu': 0.575, 'pos': 0.222, 'compound': -0.1505}",-0.1505,0.222,0.203,0.575,negative
113,2016-04-24 16:36:57+00:00,3,"This place has potential... but we certainly wouldn't return. Let's start with the 30 minute wait for a table even though we had a reservation. I understand the group in front of us was just taking their sweet time, but at least do something to make us feel better about the wait (maybe a complimentary cocktail or two)... but whatever...

Service overall was efficient but not that friendly... the overall ambiance of the restaurant was a turn-off for me. The place is loud, topped off by loud, annoying music of a particular taste (not mine).

This could have been easily overcome by the food. But there just too many mistakes. Out of all of our dishes I think the beef sausage was the most successful. Things that fell in the mediocre category: the fried fava beans, the ""hummus"", and the pork terrine... not sure why they burned the delicious bread they sent out, but this goes to the main issue I have with this place. Just too many mistakes...

Okay, so the beef tongue was probably prepared how they wanted it, but it wasn't my friend's cup of tea (too mushy). The roast chicken- perfectly cooked, and the taste was there. Waaay too salty... Speaking of which, my burger was great, but again waaaay too salty. And while we're on this theme, the mushroom dish, waaay, waaay, too salty.

What the hell?! Either the chef has a heavy hand with the salt, or someone in the kitchen was just not paying attention. Either way, too many mistakes. None of our party of four would ever come back here... even though the food really does have potential.",True,3,0,0,Art C.,en,"{'neg': 0.147, 'neu': 0.695, 'pos': 0.158, 'compound': 0.6251}",0.6251,0.158,0.147,0.695,positive
112,2016-04-28 14:13:33+00:00,1,"Absolutely terrible food. Barely anyone there at 8pm primetime and for good reason.  Menu is totally uninspiring, or they are trying to pretend they are something they are not. The salad is like a giant bowl of green mulch they would feed to a dairy cow.  My chicken was undercooked and average.  Service was fine and decor is ok, its just the food is totally not worth it. With about a 50 other viable restaurants within a couple block radius, there is no point in Houseman's existence.",False,0,0,0,Josh Y.,en,"{'neg': 0.309, 'neu': 0.642, 'pos': 0.049, 'compound': -0.983}",-0.983,0.049,0.309,0.642,negative
111,2016-05-13 18:16:26+00:00,5,"My girlfriend walks by this place every day on the way to work, and has often wondered why it's so busy in the evenings. Last night we ate there and the answer was made evident. 
We were greeted by the manager on entrance and told we had a 5 minute wait for the table, so we grabbed a drink at the bar and sat on the bench outside to wait. Within 5 minutes, our table was ready. Admittedly, the tables are close together as the place isn't huge, but just far enough to not feel like it's communal dining. 
The waitress was wonderful - she took time to explain the menu (which isn't too huge, but nice and varied) and before long we were dining on spring lettuces and herbs and a bean and roast cauliflower dip. Both delightful. We then moved to entrees - I had the braised lamb and my girlfriend has the burger. The lamb was tender and gamey, complemented well by the golden rice. Tasty and satisfying. The burger, however, was one of the best I've eaten in a while. Perfectly cooked and seasoned, juicy meat, with Swiss cheese, mushroom and grilled onions. Just perfectly sized, I managed a bite before my girlfriend wolfed it down with her fries, and a satisfied look on her face. The special dessert they offered us was a quince crumble with sour cream ice cream. A perfect sweet and tart end to the meal. 
Great service and very good modern eclectic food for a decent price. This foodie couple will be back.",False,1,0,0,Jay H.,en,"{'neg': 0.054, 'neu': 0.662, 'pos': 0.285, 'compound': 0.9981}",0.9981,0.285,0.054,0.662,positive
110,2016-06-16 01:35:29+00:00,5,"Always a pleasure. Delicious, neighborhood-y, and well-lit for long evenings. What more could you ask for?",False,0,0,0,AT C.,en,"{'neg': 0.181, 'neu': 0.433, 'pos': 0.386, 'compound': 0.7717}",0.7717,0.386,0.181,0.433,positive
109,2016-06-19 03:47:13+00:00,5,"Delicious. Shared a meal here with a friend recently and was not disappointed. Loved the ambiance and subtle decor. Service was on point. Started with the fried fava beans, dressed egg and pickled olives and cheese. All savory but the dressed egg was my favorite. Shared the beat salad and roasted chicken. All delicious and finished with the salted peanut tart - ah-mazing. All in all a great dinner. Worth a visit if you are looking for something new.",False,0,0,0,Julie F.,en,"{'neg': 0.02, 'neu': 0.609, 'pos': 0.371, 'compound': 0.9901}",0.9901,0.371,0.02,0.609,positive
108,2016-06-24 17:09:57+00:00,4,"KenScale: 8.0/10

I visited Houseman last fall and had a lot to like about this unassuming place that serves really solid New American dishes. One of my acquaintances had been eager to check out this place for a while, and I figured a revisit was in order after more than six months since my last visit. The second visit was also quite a delightful affair.

The daily changing menu at Houseman doesn't wow you with any fancy ingredients or techniques, but I can tell that the kitchen has put a lot of thoughts to the dishes. It's really hard to find a bad dish at this restaurant. Spicy shrimp with peas, herbs and radishes had the mild spicy flavor that worked quite well with the vegetables around it for a nice appetizer, and the spread of roasted sweet garlic (and some anchovies on top) all over the grilled bread somehow worked better than I had thought the moment I saw the dish. The roasted half chicken, which I had tried on my first visit, was just as good as I had remembered, with moist and juicy meat that worked nicely with dandelion greens and anchovies for a very satisfying meal. The big surprise was the burger. Nowadays, every restaurant in New York City seems to have a burger as a crowd-pleaser, but that doesn't mean the burger is done well even though it's hard to screw up. The one at Houseman had that awesome texture of beef with surprisingly nice balance of flavor without too much seasoning. It is really the seasoning that distinguishes a good burger from a great burger. While I'm not ready to call Houseman's burger the best in the city, it was definitely one of the better ones I've had recently. Among the dessert options, we weren't really sold on any of them on the menu, and decided to go with the off-menu dish of sour cream ice cream with candied almonds and strawberry. Turned out to be a great call as we thoroughly enjoyed the delightfully sweet dish. 

As I noted in my previous review, Houseman really epitomizes the type of neighborhood restaurant that I want to see more of, with minimalistic décor and warm and welcoming vibe that, combined with well-executed food from the kitchen, would make for a pleasant dining experience at any given night.",True,0,0,0,Ken S.,en,"{'neg': 0.043, 'neu': 0.706, 'pos': 0.25, 'compound': 0.9986}",0.9986,0.25,0.043,0.706,positive
