,date,rating,review_text,is_elite,useful_count,funny_count,cool_count,user_name,language,sentiment_scores,sentiment_compound,sentiment_pos,sentiment_neg,sentiment_neu,sentiment
203,2015-12-31 03:07:05+00:00,5,This place is amazing and really under-publicized. Perhaps because tempura in general is not as well-known as its other siblings in Japanese cuisine? This place is truly wonderful. To advocate for the tempura-making technique alone deserves attention. The food here is delicious of course and of a wide array of choices.,False,0,0,0,Jessie L.,en,"{'neg': 0.031, 'neu': 0.699, 'pos': 0.27, 'compound': 0.9545}",0.9545,0.27,0.031,0.699,positive
202,2016-01-09 21:34:54+00:00,3,"Truly a unique experience, the food probably deserves 4 stars too. The only reason I gave 3 starts is solely due to how expensive this meal was. I would still recommend going once, very authentic and the food was great. Service is very attentive and very traditional Japanese style. Loved that part of it!",False,0,0,0,Allie G.,en,"{'neg': 0.075, 'neu': 0.646, 'pos': 0.279, 'compound': 0.9272}",0.9272,0.279,0.075,0.646,positive
201,2016-02-16 03:09:27+00:00,4,"The food is pricy for what it is. However, it's the attention from the waiter, chef, the experience and intimacy that adds the value to it. Everything was good and dessert also was amazing!",False,0,0,0,Helen W.,en,"{'neg': 0.092, 'neu': 0.691, 'pos': 0.216, 'compound': 0.6588}",0.6588,0.216,0.092,0.691,positive
200,2016-02-22 02:36:23+00:00,2,"Was very disappointed.  
The tempura batter was light, and did not feel like is greasy at all - so that's a plus.
But everything else just really didn't live up to the expectations.
Go to Ten-Ichi in japan - much better quality ingredients for the price!
We paid extra for the uni and scallop - those turned out to be the best dishes.  But for the amount of money we spent, was expecting more.  Sashimi was just ok - not that memorable.  Presentation was decent, staff was attentive and service was great.  We had a server in training, so some items he couldn't really explain it well, but we can tell he was very nervous and still learning.
Don't think i'll be going back, there was nothing memorable.",False,0,0,0,JJ W.,en,"{'neg': 0.115, 'neu': 0.723, 'pos': 0.162, 'compound': 0.8819}",0.8819,0.162,0.115,0.723,positive
199,2016-03-16 02:34:27+00:00,4,"Very clean spotless establishment, typical super friendly staff that treats customers with omotenashi. Tempura was perfect, everything was perfect. Pricey but great experience.",False,2,0,0,FU F.,en,"{'neg': 0.069, 'neu': 0.439, 'pos': 0.492, 'compound': 0.9376}",0.9376,0.492,0.069,0.439,positive
198,2016-04-13 23:09:06+00:00,3,"This place seems really special, I just felt like they were close to achieving the greatness they're after but not quite hitting the mark. The menu didn't feel like a logical progression despite being delicious and providing some unusual combinations. The three stars is grading on a scale, their standards are high so mine are too. The service was impeccable and felt very intimate. It was an impressive display, just felt like a first draft instead of a final cut.

Also the bathrooms are incredible the toilet literally seemed excited when I walked in the bathroom.",False,2,2,0,Duck E.,en,"{'neg': 0.088, 'neu': 0.695, 'pos': 0.217, 'compound': 0.9316}",0.9316,0.217,0.088,0.695,positive
197,2016-04-29 00:37:49+00:00,5,I'm not much for words or anything fried but this place is just incredible . The service is as god as it gets . Worth every dollar.,False,0,0,0,Scott G.,en,"{'neg': 0.0, 'neu': 0.821, 'pos': 0.179, 'compound': 0.6124}",0.6124,0.179,0.0,0.821,positive
196,2016-05-06 07:05:21+00:00,4,"The restaurant interior, chefs, waiters were all very Japanese style. A beautiful, cozy space focused mainly on the bar with the chefs frying, use of bamboo throughout, and soft, warm lighting.

The sakizuke was a scallop tartar with peas mousse and uni sauce. The scallop had a soft, delicate texture. The flavor of the dish mostly came from taste of the mousse and the uni sauce.

The otsukuri was an assortment of sashimi, starting with some seaweed and thinly sliced radish, very thinly sliced grouper, botany ebi pressed with kelp, and slices of blue fun tuna. 

The tempura course consisted of two shrimp heads, followed by one shrimp tempura, another shrimp, tender greenbean, squid, shiitake, king crab, spring ramp, onion, and sea eel tempura.

After the tempura, there was kuchigawari, a palate cleanser of firefly squid and cockles, and a slightly sweet, but savory miso sauce (reminded me of a light mustard.)
 
Then tendon, shrimp tempura over rice, with a pretty savory miso soup on the side and some oshinko. A cup of hojicha accompanied. This dish filled up any remaining empty space in the tummy.

A soybean dessert with simple garnish of sliced grape and mint leaf was presented in a beautiful blue cup with brown sugar syrup on the side. It was very enjoyable. 

The whole meal was finished with a cup of sencha.

This was an experience to be slowly savored over two hours. It was good but pricey for tempura.",True,1,1,1,Nikki L.,en,"{'neg': 0.028, 'neu': 0.796, 'pos': 0.176, 'compound': 0.9907}",0.9907,0.176,0.028,0.796,positive
195,2016-05-07 04:11:40+00:00,4,"First off, our server Eric was awesome and so sweet!  What a nice treat it was that our friends took us to...definitely doesn't even feel like we were eating fried food at all!  The price is definitely steep but it was quite an experience",False,0,0,0,EH C.,en,"{'neg': 0.031, 'neu': 0.711, 'pos': 0.258, 'compound': 0.8593}",0.8593,0.258,0.031,0.711,positive
194,2016-05-09 18:18:18+00:00,5,"The most amazing service and food! I took my mom here for mother's day dinner on Saturday May 7th and was blown away by their extremely friendly service and outstanding food. I thought I was back in Asia. Every server was so friendly, polite and courteous. I thought it was even better service than Per Se or Le Bernardin, certainly beating any Japanese restaurants in the city including Yasuda, Ushiwakamaru, Azabu, Seki, Gari, etc. Their service is nothing compared to Tempura Matsui. Just go there and you will see what I mean.

Sad to hear that Chef Matsui passed away but we had chef Chikano right in front of us who just flew in from Japan last week. He was amazing and watching him make tempura was like watching an artist! I will never see tempura the same way ever again. Everything was so delicious. Tempura batter was so thin and perfectly crisp. Standout dishes of the night included fried scallops (barely cooked, it was like having fried ice cream, so fresh, so full of flavor) and fried uni (supplement to tasting $15).",False,2,0,0,Hana C.,en,"{'neg': 0.022, 'neu': 0.717, 'pos': 0.261, 'compound': 0.9957}",0.9957,0.261,0.022,0.717,positive
193,2016-05-29 21:04:38+00:00,5,"I had such a wonderful dinner at Tempura Matsui. From the friendly hostess to the food, everything was excellent. The tempura batter was so crispy and light, and was not oily at all. The sashimi appetizer was excellent. This place is worth a try if you truly appreciate Japanese cuisine and hospitality.",False,0,0,0,Desiree C.,en,"{'neg': 0.0, 'neu': 0.597, 'pos': 0.403, 'compound': 0.9812}",0.9812,0.403,0.0,0.597,positive
192,2016-05-31 01:17:55+00:00,5,Went there because of the gilt city coupon that was essentially half off the 6-course meal for two people. Great experience. Service was very attentive. I liked that the chef always walked you through what garnishes to eat with the different tempura servings. The plateware is also quite beautiful. My favorite thing was surprisingly the sweet corn tempura. We also ordered tempura uni (which was interesting) and tempura shishito peppers in addition to the preset menu.,False,0,0,0,Sonya Z.,en,"{'neg': 0.0, 'neu': 0.733, 'pos': 0.267, 'compound': 0.977}",0.977,0.267,0.0,0.733,positive
191,2016-06-21 01:08:18+00:00,4,"This place is amazing! It is a bit expensive (effectively $300ish per person including tax tip), but def worth trying at least once! 

The tempura courses were delicately and gracefully prepared with precision, and the entire experience was very memorable. Our waiter was superb, attentively explaining every singe dish - what each was made of and how to enjoy it. Chef Chikano was wonderful too. He's new to NYC and still working on his English, but he tried very hard to be polite and friendly to us and tried his best to communicate. I very much appreciate his efforts and his warmth. 

The palate cleaner dishes were great too! The cold soba noodle was very refreshing, and I LOVE THE CHAWAMUSHI - it was so rich and smooth! It's def one of the best Chawamushi I've had in my life (though the black truffle one at Brushtroke was pretty good too).

Dessert was probably the only lackluster dish - just green tea ice cream with cherry and coconut milk. 

Overall, we had a wonderful experience and I really recommend it!!",False,2,0,0,Jian H.,en,"{'neg': 0.061, 'neu': 0.557, 'pos': 0.382, 'compound': 0.9983}",0.9983,0.382,0.061,0.557,positive
190,2016-06-26 15:52:50+00:00,5,"All in all, this was a very memorable meal, not only because of the cohesiveness between each course, but also because of the quality of ingredients as well as the mastery of skill. This dinner completely changed my perception of fried foods, as having grown up in Hong Kong, my understanding was that food items were fried to mask the ""non-freshness"". For example, it would be heresy to deep fry, rather than steam, a live and kicking, 2-catty heavy red grouper (東星斑). And yet, here I was, pleasantly surprised and impressed how deep frying accentuated the freshness of the ingredients. The price here is surely steep, $200 a pop, but for the eyeopening experience and immaculate service, I think it is more than fair. Really interested now to see how the menu would change based on the seasonal availability of ingredients - a cry to the omakase selections at a top-tiered sushi-yas.

Full dish-by-dish review can be found here:

http://www.higrubandgrog.com/stories/2015/11/12/best-fried-food-tempura-matsui",False,1,0,0,Michael C.,en,"{'neg': 0.024, 'neu': 0.834, 'pos': 0.142, 'compound': 0.9655}",0.9655,0.142,0.024,0.834,positive
189,2016-06-30 01:54:26+00:00,5,"Pricey, but as good as the best tempura places in Tokyo, where it would cost more. The tempura was wonderful, not the least bit greasy, and you could really taste the freshness of the ingredients. The other course were memorable too--the starter, which was an asparagus mousse, the somen palate cleanser, and the chawanmushi with foie gras and crab. I was too full for the rice course. I highly recommend it to any one who wants to eat tempura as it should be.",False,1,0,0,Jessie F.,en,"{'neg': 0.092, 'neu': 0.729, 'pos': 0.179, 'compound': 0.8717}",0.8717,0.179,0.092,0.729,positive
188,2016-06-30 05:15:09+00:00,5,"Outstanding tempura course. Just returned from a 2 1/2 week visit to Tokyo last Monday where I dined at Tenichi Honten in Ginza, the flagship restaurant of one of Japan's most famous tempura restaurants. The cost is comparable, but I give Tempura Matsui a higher rating on both food and service. That's saying a lot because Tenichi serves great food and has impeccable service. My wife and I are half-Japanese, we're raised in Tokyo, visit Tokyo frequently and eat at the finest restaurants wherever we go. I read some 3 star reviews and it is clear that the reviewers know nothing about high-quality tempura or, in some cases, are ignorant about traditional, premium Japanese food in general. 

It was our 1st time at Tempura Matsui and I was not expecting it to be on par with the best tempura restaurants in Japan. I was so impressed, that I booked another reservation for 2 weeks from now. I will take one of my business partners who will be visiting from Southern California and a Japanese friend who I know will also appreciate the high quality.",False,4,0,0,Lance S.,en,"{'neg': 0.043, 'neu': 0.797, 'pos': 0.16, 'compound': 0.9732}",0.9732,0.16,0.043,0.797,positive
187,2016-07-04 06:22:57+00:00,5,"AMAZING food - beautiful presentation, perfect taste. This was my first tempura kaiseki experience, and a whole new world has opened to me. I was never a big fan of tempura before, but this ""authentic"" tempura experience I can definitely get behind! I devoured everything, even dishes and parts of ingredients I normally don't eat (e.g. shrimp heads, etc.). I just loved all the tempura items, especially the whole fried smelt fish, soft roe and the shrimp heads (truly special). Plenty of food to fill you up, but even though the shrimp tempura over rice was already pushing at our limits at the end, we still opted for a couple of add-on items (tempura scallop and uni) which were certainly highlights.

The service, as is the case with most upscale Japanese establishments, was impeccable. The restaurant itself is VERY low-key, tuck away in the ground floor corner of a residential highrise. In fact it took me 5 minutes of standing directly outside to find/notice it.

The only downside is it does seem to be a bit overpriced, especially the add-on a la carte options -- but you just have to try them because they'll likely be extra delicious.",False,1,0,0,Melissa M.,en,"{'neg': 0.057, 'neu': 0.805, 'pos': 0.137, 'compound': 0.9606}",0.9606,0.137,0.057,0.805,positive
186,2016-07-06 02:12:50+00:00,4,"Decided to give this place another try after seeing the Gilt City deal of dinner for two for $200, a 50% discount off of the normal $200 per person price. 

This time around, the experience was very different. Start to finish, the service was warm, attentive... Really just perfect. We were introduced by name to the new chef, freshly arrived from Japan with 20 years of tempura under his belt. The maitre d' came by several times mid meal to check in on us. 

The food remains solid... Fresh ingredients with such a thin tempura cost the vibrant colors of the okra, shrimp, and crab come through as though they weren't coated at all. This time around, each items was followed by an introduction and recommendation of which salt, lemon, or tempura sauce to pair with each item. 

My one real hesitation about giving that fifth star is again the regular price. With the 50% off, the total still was nearing $$160ish a person when you add in drinks, tax, and tip, and that's with the discount. If I come across another Gilt City deal, I would most likely pull the trigger again, but I just can't see spending $200 a person before drinks, tax, and tip. 

Overall, the second time around was a much better experience, and a year later, the place is much more in their groove.",False,2,0,1,Dave F.,en,"{'neg': 0.007, 'neu': 0.931, 'pos': 0.062, 'compound': 0.8919}",0.8919,0.062,0.007,0.931,positive
185,2016-07-10 14:09:25+00:00,5,"Although I am not big fan of tempura, but I am so impressed by this place. I totally enjoyed my food here, every detail was perfect. I may forget what I ate a month later, but I will never forget how amazing the service is here. It was far beyond my words. The service really made the dinning experience to another new high level. Actually, It might have been the best service I have ever experienced. ( I even can't believe I just said it, considering I have tried almost all  michelin three stars and two stars restaurants in nyc). 

I do agree it is really expensive , for myself, two dinks, some appetizer and extra tempura pieces, and tips, totally around $430. But considering overall experience, I think it is totally worth it. I will suggest it to my friends and love to come back again.",False,0,1,0,zi x.,en,"{'neg': 0.103, 'neu': 0.682, 'pos': 0.215, 'compound': 0.9735}",0.9735,0.215,0.103,0.682,positive
184,2016-07-28 15:51:11+00:00,5,"I dined here with a gilt city voucher for the kaiseki menu. The staff is amazing, so polite and kind. The space is casual and low key, very relaxed. Sitting at the bar gives a perfect view of the chefs. The experience was quite unique and special- I don't know of any other restaurants in NY that specialize in tempura. And the tempura here is unlike any other I've had. 

I started with a refreshing seasonal soup, followed by sashimi. You are given a few dipping salts and sauce, and the chef tells you which to use for each tempura. Don't be deterred by the fried shrimp head, which looks bizarre but is so crunchy and delicious. The progression of lightly fried tempura is fun to watch and fun to eat, and surprisingly not heavy. You have a choice of rice, soba, or noodles in tea broth (very refreshing) topped with some tempura seafood. My dessert was a matcha ice cream, which seems so typical but tasted so elegant. 

As the regular price is around $180-230, this is definitely an expensive dining experience. But there is so much attention to detail and the staff are so generous (the manager even gifted us a Michelin guide as he saw we were admiring their Michelin star plaque) - this is a unique Japanese experience that is worth a visit.",False,6,2,3,Lillian Y.,en,"{'neg': 0.038, 'neu': 0.727, 'pos': 0.235, 'compound': 0.9953}",0.9953,0.235,0.038,0.727,positive
183,2016-09-08 15:12:07+00:00,5,"So sad that chef Matsui passed away, what a master of his craft.  A true loss.

We came in via the Gilt City discount.  I was worried that it would be a reduced menu or they would leave off the ""good stuff"" but in fact it was a super filling kaiseki menu.  Everything was perfectly prepared with great attention to detail.

I have to say, the sake list is really over priced.  There are a couple of lower priced options on the list and ironically, they are the best suited for tempura anyway.  Go for those!",False,2,1,1,Chad T.,en,"{'neg': 0.088, 'neu': 0.662, 'pos': 0.25, 'compound': 0.9744}",0.9744,0.25,0.088,0.662,positive
182,2016-10-04 23:01:26+00:00,5,"The only authentic Tempura place in NY. It is a must visit every time I go to NY now. 
Was everything I expected and more. 
The location is easy and the overall experience of watching the chef make everything in front of you reminds me of Ten-Ichi in Tokyo. It is as authentic as it can be. 
The staff was excellent and kind. 
The 180 menu was plenty of food and included the King Crab. I'd have done without the Uni though. Everything else was amazing. 
Can't wait to go back.",False,1,1,1,Patrick S.,en,"{'neg': 0.0, 'neu': 0.834, 'pos': 0.166, 'compound': 0.9483}",0.9483,0.166,0.0,0.834,positive
181,2016-10-25 21:44:11+00:00,4,"Although it has beautiful ambience and excellent service, it's pretty pricey.

Food was excellent but I wish my lunch TEMPURA was not on the rice with sauce because it lost the light crispness I was looking forward to and evaluate the tempura batter they made to do it.",True,0,0,0,Bing R.,en,"{'neg': 0.095, 'neu': 0.681, 'pos': 0.224, 'compound': 0.7469}",0.7469,0.224,0.095,0.681,positive
180,2016-11-06 13:15:58+00:00,3,"Looking for an empty, expensively-decorated and very Japanese establishment (whose staff is not all Japanese) ?  Looking for tiny portions, prepared meticulously in front of you should you have a counter seat ?  Looking for tempura king crab (first time I've ever tried that and it was fantastic), the likes of which probably cannot be found elsewhere in the Island of Manhattan ?  Then this is your place.  On a Monday night it was dead, and the meal was very expensive, and the location off the beaten path, but I'm glad I tried it.  Reminded me of Tokyo.",False,0,0,0,Timothy R.,en,"{'neg': 0.124, 'neu': 0.805, 'pos': 0.07, 'compound': -0.6845}",-0.6845,0.07,0.124,0.805,negative
179,2016-11-26 15:40:49+00:00,5,"There are very few restaurants where they specialize in Tempura. A better way to say is that they do not exist in the USA.  Not only specialize, but the chef has to be the master in Tempura. Tempura is not Fried Vegetable and Fried Seafood. 

New York use to have Inagiku, but now that is gone, we have a new one in New York. This place is the best that you can get in the US. So if you like Tempura, you have to try this place. You will not be able to eat the Tempura at other restaurants anymore.",True,1,0,0,Naoto U.,en,"{'neg': 0.0, 'neu': 0.893, 'pos': 0.107, 'compound': 0.908}",0.908,0.107,0.0,0.893,positive
178,2016-12-06 00:52:14+00:00,1,"Since it is a very famous tempura restaurant in NYC. I went there for lunch. The tempura is not that good and the price is very high. For $40, I got 2 small shrimps, 1 small fish and some veggie. You can see that from my pictures.  The undo is just a regular undo that you can buy from supermarket. I like the tempura in MITSUWA NJ is better and worth for every pennies. The service is very good and the restroom is really good and clean.",False,3,1,0,Raymond W.,en,"{'neg': 0.156, 'neu': 0.726, 'pos': 0.118, 'compound': -0.5653}",-0.5653,0.118,0.156,0.726,negative
