,date,rating,review_text,is_elite,useful_count,funny_count,cool_count,user_name,language,sentiment_scores,sentiment_compound,sentiment_pos,sentiment_neg,sentiment_neu,sentiment
708,2017-04-28 00:02:10+00:00,5,Food was awesome! Definitely get the whole (or half) cauliflower with pistachios on top! Also the Rose flavored lemonade was awesome,False,1,1,1,Alexa R.,en,"{'neg': 0.0, 'neu': 0.561, 'pos': 0.439, 'compound': 0.9229}",0.9229,0.439,0.0,0.561,positive
707,2017-04-28 20:36:20+00:00,5,"Amazing!!! AMAZING! AAAAMMMMAAAZING! 

I wouldn't expect anything less from a restaurant by Jean Georges. The restaurant is very similar in style to ABC kitchen and has a clean simple decor. 

The food is fabulous with one dish better than the next. By far the favorite of the table was the roasted whole cauliflower and I would just order as many as there are people at your table because this is one dish you Do not want to share. The amazing sauce that's accompanied with this dish is a side dish all on its own. 

The carrots with seed butter was also another phenomenal taste which we could not get enough of. The seed butter was perfection and something I will dream about. 

The desserts were also nothing short of spectacular and the table favorite was the coconut custard which was creamy and delicious!",False,12,5,8,Sam E.,en,"{'neg': 0.018, 'neu': 0.732, 'pos': 0.25, 'compound': 0.9919}",0.9919,0.25,0.018,0.732,positive
706,2017-04-29 19:39:01+00:00,2,"The theme of the night for a first time experience: overdoneness. While the ambiance and staff remains notoriously amazing as their ABC counterparts, the food left much to be desired. The Wild Mushroom Burdock noodles and the roasted cauliflower were both overcooked with none of the crispy texture one would expect with burdock or cauliflower. The chanterelle, chickpea hummus, and roasted beets starters were forgettable to say the least. I barely remembered that my party ordered those even though was less than 24 hours ago!

This review only represents my opinion of a dinner experience. Perhaps lunch would be more memorable. As it is still new, here is to hoping that ABCV irons out their kinks in the next few months. I still have faith.

A big thanks to the hostess that held our table for 30 minutes after the scheduled reservation time!",True,1,1,0,Nelson W.,en,"{'neg': 0.08, 'neu': 0.809, 'pos': 0.111, 'compound': 0.4337}",0.4337,0.111,0.08,0.809,positive
705,2017-05-04 16:34:15+00:00,4,"Ambience: 5/5
Food: 3.5/5
Service: 4/5

As with the other ABC restaurants, the ambience is fantastic. The minimalist white decor is a stunner, and a very pretty backdrop for the very pretty dishes. Perfect for a mid-upscale dinner date. I grabbed bar seats because there was a 30 min wait, but the bar is spacious and they were great at timing out plates to come out 1-2 at a time. 

I LOVED the dosa with yogurt, avocado and sprouts. The dosa is crisp on one side and slightly chewy on the other, a little sour from the fermentation, and is so good with the creamy avocado. I also highly recommend the fresh spinach spaghetti, which can probably trick the pickiest vegetable eaters. The green pasta has a great chewy texture, and the way the veggies work with a bite of lemon and a salty parmesan just makes them absolutely delicious. The chanterelles were disappointing, a little sad and uninspired - an expensive ingredient that looked tiny on the plate and could've been dressed up a little. The coconut sticky rice was spiced and a little funky, more flavorful and less sticky than one you'd get at an Asian restaurant, with a thin bruleed top. The roasted cauliflower is good but not as amazing as I'd hoped. I would've preferred a crisp texture on the outside. The sauce could've had more punch. Half a head was plenty for 2. 

I admire the creativity of the menu, making vegetables exciting with preparations/flavors inspired by all kinds of cuisines. It's pricey, but the quality of the ingredients is excellent and also it's a JG restaurant. If they make some tweaks so that all the dishes are on par with the dosa and spaghetti, abcV would be a restaurant worth visiting again and again.",False,2,0,2,Lillian Y.,en,"{'neg': 0.15, 'neu': 0.604, 'pos': 0.246, 'compound': 0.9909}",0.9909,0.246,0.15,0.604,positive
704,2017-05-05 16:48:56+00:00,1,"The food deserved four stars, but our service was so offensively bad.

It took over 20 minutes for someone to come by for our drink order.  Our server was like, oh, it looks like you are ready to order everything, which yes, it took over 20 minutes before anyone came over so we had plenty of time to look at both menus.

Those drinks (a glass of wine and simple cocktail) didn't even come out til our final course.

Nor did the bread.  Though other tables got right away, and we had said yes when server asked, we didn't get any until we were finishing up our mains, when he must have heard us talking to each other quietly about how they didn't even do that.

Twenty minutes after they cleared plates, we hadn't been asked about dessert or offered menus, so we finally flagged our server for the check.

No apologies, and I still tipped 20% as always.  I know it is a new restaurant, but they weren't giving a still-getting-our-act-together discount.  I was totally embarrassed to have made a reservation to celebrate a birthday with a friend here.  Should have stuck with Dirt Candy.",False,2,0,0,R M.,en,"{'neg': 0.126, 'neu': 0.753, 'pos': 0.121, 'compound': -0.4697}",-0.4697,0.121,0.126,0.753,negative
703,2017-05-06 00:52:41+00:00,5,"Loved everything I had. Fried rice, lentil soup, protein smoothie and coconut custard. All were great. Cool vibe. Busy but friendly staff. I'll be back.",False,0,0,0,Joe V.,en,"{'neg': 0.0, 'neu': 0.622, 'pos': 0.378, 'compound': 0.9032}",0.9032,0.378,0.0,0.622,positive
702,2017-05-10 00:47:02+00:00,5,"I was pleasantly surprised after how satiated I was after sharing 4 tapas here. (3 would have been just enough!)

Dosa with yogurt and avocado- admittedly I ordered this plate for the photo opp. An extra large crepe made of lentils is served in a cone shaped plated with lemon accented yogurt and avocado. The combination of all the flavors made this my favorite dish.

Shallot labneh This was my second favorite dish. Using the same yogurt but this time flavored with mint and an oregano-like spice and drizzled with olive oil was very good. Root chips and cucumbers were served to dip into the yogurt. 

The white asparagus was something I never had before and it was interesting with the vanilla bean flavor- you can actually taste it. However this dish was too salty in my opinion leaving me to not finish it.

Fresh steamed tofu-This tofu dish was not what I was expecting based on its name. Rather the tofu is extra silly served in a bowl with  ponzu sauce to drizzle over it. It was interesting and I didn't not like it, but I wouldn't get it again. 

We sat at the food prep bar as couldn't get a reservation even for an early 6 pm. Sitting here was fun though as get to watch them prep the delicate dishes. Service was good though adamant about keeping our dining area clear so many times attempted to remove dishes we were still eating from. 

Selection of elixirs and kombuchas Id like to come and try. Also I think their brunch menu would probably be delicious",False,5,3,4,Nicole G.,en,"{'neg': 0.038, 'neu': 0.793, 'pos': 0.169, 'compound': 0.988}",0.988,0.169,0.038,0.793,positive
701,2017-05-14 05:01:46+00:00,3,"We enjoyed a good meal, but didn't love every dish and were expecting better considering the hype and lengthy wait for a table.

The cauliflower was my favorite dish.  It was crispy on the edges and flavorful on its own, even without the delicious cheesy sauce.  The pomegranate and pistachios were also a nice touch.

The beets were simple but delicious as well. The chili aioli and pickles went well with the dish.

The burdock noodles were also very fragrant and flavorful.  Only thing we didn't like was the tempeh, which had a strange, mushy yet crumbly texture.

The whole artichoke was pretty good with the olive oil dip, but the dip alone was pretty salty.

The chickpea hummus and pine nut and lemon dips were okay, but not that memorable, except that there were very few pieces of pita and a lot of vegetable crudités.

I had high hopes for the spinach spaghetti, but found the flavor to be too tart.

The dosa also didn't taste too authentic.  It was ever so slightly on the thick side, which meant it was on the doughy/chewy side and not crispy enough.  We got it with the avocado and sprouts, which were fine, but they were served on the side and not wrapped inside the dosa, so it felt like a random pairing to me (why avocado and sprouts with dosa, other than everyone loves avocado?).

Anyway, overall nothing was bad, but I'm not sure this would be at the top of my list to try again.",False,2,2,1,Yvonne C.,en,"{'neg': 0.162, 'neu': 0.623, 'pos': 0.215, 'compound': 0.9598}",0.9598,0.215,0.162,0.623,positive
700,2017-05-17 14:43:14+00:00,4,"came here last night for dinner and ordered a bunch of plates to share, but wasn't completely stuffed by the end of dinner.  most of the dishes were pretty good, but my faves were the labneh and beets.  thought the dosa with yogurt and avocado lacked flavor, although the presentation was nice.  the whole roasted cauliflower, lentils, and spinach spaghetti were pretty good.  overall, had a pleasant experience, but not somewhere i'm dying to go back to.",False,0,0,0,YJ A.,en,"{'neg': 0.064, 'neu': 0.667, 'pos': 0.27, 'compound': 0.967}",0.967,0.27,0.064,0.667,positive
699,2017-05-18 14:03:41+00:00,1,"Boo... what a disappointment.  Am a fan of JG and all of his establishments.  AbcV fell flat.  Also, heads up: this is clearly a restaurant that caters to the cocktail/spritzer clientele and should not be a destination for those seeking wine.  The wine list did not seem well thought out and nothing seemed to pair well with the menu.  When we asked questions about several of the bottles on their list neither our waitress nor the 2 others (whom she dubbed ""more well-versed"" in wine) could help us.  If you're looking for a sommelier to help you find the most ideal pairing of beverage to food, it's not here.  And i am NOT a wine snob nor one who claims to remotely know anything about wine (that would be my dining companion) but it was painful to see everyone scrambling to find someone to talk to us about the wine list, which begs me to question who compiled the list in the first place.

The food was an even bigger letdown.  I always enjoy the ambiance and food at Abc Kitchen and Abc Cocina but aside from the green chickpea hummus w/crudite there was nothing else on their menu that was appealing to my palate (and I eat EVERYTHING).  The menu and descriptions of each dish and the beautifully illustrated insert did little to distract me from how unbalanced everything tasted.  The roasted cauliflower that everyone raved about was so over-blanched (or steamed) prior to its brief stint under the flame that although the exterior had a beautiful nice char, once you cut into the dish it fell apart and was complete mush (texture not unlike baby food).  The avocado lettuce cups, while pretty, were again, texturally a fail.  I am not sure why a huge chunk of roasted sweet potato was added to this dish.  While i love sweet potatoes, the addition of the soft tuber to the soft avocado in a soft butter lettuce leaf cup (which, in general, does not provide any crunch) made each bite a squishy mouthful of  flavors that i found did not work well.  The sweetness of the sweet potato overpowered the rest of the ingredients.  I am a huge fan of all things mushroom, and the 3 dishes we tried were all disappointing.  The shitake dish and the morel/crimini dish were swimming in so much vinegar that's all you could taste.  I appreciate the distinct flavors of the various types of mushrooms out there and when cooked and prepared properly, are extremely enjoyable to eat.  All I tasted was vinegar.  The morel wontons were unimpressive.  The filling was undercooked in my mind and chewy, while the broth again was laden with so much vinegar that i could not enjoy the star of the dish.  The fresh spinach spaghetti dish was being ordered left and right, so i thought it only appropriate to try it as well, seeing that the pasta seemed to be popular that evening.  Unfortunately there was no balance of flavors and the preserved lemon completely overpowered everything else in the dish.  Sad, because i love spinach pasta (couldn't taste the spinach), I love broccoli, love kale, love garlic, love cheese and love saffron.  Could not taste ANYTHING except preserved lemon.  I did order the dosa for ""educational purposes"" and thank God i did.  It helped cleanse my palate after every overdose of vinegar and preserved lemon that hit my tongue.  

Aside from the food and beverages, we had an awesome waitress who worked her ass off and was so sweet and helpful and kind.  My less-than-impressed experience at abcV was in no way her fault.  She was the best!  I just wish I could have left without the need to erase the memory of the distorted flavors off of my palate via chicken McNuggets.  (No joke.  I was seriously contemplating a quick swing by McDonald's).  

Needless to say unless something changes in the menu at abcV (both food and wine) I highly doubt I will ever step foot in here again.  My experience there in no way diminishes my appreciation and ""like"" for abc kitchen and abc Cocina.  

Pretty ain't pretty no more if it ain't delicious on the inside.",False,2,0,0,G.Lou H.,en,"{'neg': 0.139, 'neu': 0.673, 'pos': 0.188, 'compound': 0.9936}",0.9936,0.188,0.139,0.673,positive
698,2017-05-20 13:07:53+00:00,5,Lunch was spectacular!!! Mushroom and barley soup was best ever.!!! Hummus heavenly!!! Loved the ambiance and service was great! Look forward to returning!,False,0,0,0,susan s.,en,"{'neg': 0.0, 'neu': 0.522, 'pos': 0.478, 'compound': 0.9605}",0.9605,0.478,0.0,0.522,positive
697,2017-05-21 17:58:59+00:00,5,"Beautiful, Delicious and as Excellent as it gets - drinks to desserts and every moment in between.",False,0,0,0,P S.,en,"{'neg': 0.0, 'neu': 0.471, 'pos': 0.529, 'compound': 0.9485}",0.9485,0.529,0.0,0.471,positive
696,2017-05-25 01:55:13+00:00,3,"I am not a big fan of veggie, so I possess a natural bias against vegetarian food. Not that I dislike the concept, but I just feel less satisfying after a meal without meat.

We came in a bit after 8, the earliest possible time we could secure a table. Menu was quite extensive, from light plates to warm dishes. We shared a couple, morel mushrooms, roasted cauliflower being my favorite.

The coconut sticky rice was ok yet not fantastic. Too bland. 

In general, I would prefer ABC Kitchen or Cocina, the two other down-to-earth type of places. Vegetarians, please come and try your luck on it!",False,8,6,4,Elaine H.,en,"{'neg': 0.107, 'neu': 0.643, 'pos': 0.25, 'compound': 0.9526}",0.9526,0.25,0.107,0.643,positive
695,2017-05-25 05:39:17+00:00,5,"I visited ABCV a few weeks ago to meet a girlfriend and I thought we were actually going to the original ABC kitchen (that I love and adore!)  but she's vegetarian and decided to choose ABCV. I was really nervous at first because I didn't think there would be anything on the menu that I liked... surprisingly from the moment I sat down I really enjoyed every minute there! 

Throughout the evening we enjoyed the spinach spaghetti (soo yummy!) the roasted cauliflower (I can't even describe all the seriously amazing flavors they came up with in this dish) and to top it off a few cute little appetizers that the chef sent out to us courtesy of the kitchen! Oh! We also ended our meal with an amazing chi latte.  

If you're not into vegetarian restaurants please give this one a chance !",False,0,0,0,Lola B.,en,"{'neg': 0.031, 'neu': 0.705, 'pos': 0.263, 'compound': 0.9907}",0.9907,0.263,0.031,0.705,positive
694,2017-05-25 15:30:33+00:00,5,"You are what you eat, or so the saying goes. And luckily more restaurants are providing beautiful, nutritious offerings that us feeling refreshed and nourished. Such is the case with the latest concept by Jean Georges in NY. Healthy, plant based food reigns supreme here. Not every dish was perfect, but there were so many incredible sounding items and unlike most restaurants, you leave feeling good about what you've put in your body. 

We shared many things from the hummus to the dosa to the carrots and cauliflower. 

Highlights for me were the carrots, beautifully roasted and served with stone ground nut and seed butter, chilis and limes, this was excellent and I particularly loved the crunch from the nut and seed butter. 

The dosa was also yummy, but more than anything a gorgeous presentation with avocado, yogurt and sprouts (note the yogurt is not dairy free). 

Fried wild rice was colorful and full of healthy items such as mushrooms, carrots, asparagus and cilantro, but was not my favorite dish. 

Green chickpea hummus could have been a bit creamier but I loved the peas sprinkled throughout. 

Cauliflower is supposed to be one of the best dishes here, and yet I found the texture mushy and over cooked. 

Vegan coconut custard and sorbets were an excellent way to end the meal. 

Next time I'd try new things and order the carrots again since they were my favorite!",False,17,10,16,Brittany F.,en,"{'neg': 0.028, 'neu': 0.724, 'pos': 0.248, 'compound': 0.9969}",0.9969,0.248,0.028,0.724,positive
693,2017-05-25 19:00:59+00:00,5,"Went here after work, the place is beautiful, lot of space, service very attentive and most importantly great food!",False,0,0,0,Bruno L.,en,"{'neg': 0.0, 'neu': 0.483, 'pos': 0.517, 'compound': 0.9521}",0.9521,0.517,0.0,0.483,positive
692,2017-05-28 13:34:55+00:00,3,"I absolutely loved all of our dishes here. They were quaint, flavorful, and pleasantly served. The  pine nut and harissa with dried apricots was so refreshing. The avocado lettuce cups were a skip to me - I didn't find anything in there that made them unique enough to choose over another dish. The wontons and the tofu were delicious. We also got a mushroom dish but now I can'r remember what is was. So, we have a couple cocktails and 5 dishes to share. The portions were so small, and so expensive for what they were, that...while it was a palate pleasing experience, we asked ourselves, ""So what should we have for dinner?"" This is not a joke. When we left, we paid out $150 dollar bill and then picked up a sushi roll when we went grocery shopping",False,0,2,0,Kirsten C.,en,"{'neg': 0.092, 'neu': 0.747, 'pos': 0.161, 'compound': 0.8395}",0.8395,0.161,0.092,0.747,positive
691,2017-05-28 16:33:08+00:00,5,"You just can't go wrong with any items that you choose on the menu! Very flavorful very healthy and creative, no mediocre in their dictionary. Dishes are to be shared, for two people order at least 8 dishes.",False,0,0,0,Sharon D.,en,"{'neg': 0.117, 'neu': 0.564, 'pos': 0.319, 'compound': 0.8947}",0.8947,0.319,0.117,0.564,positive
690,2017-05-29 02:53:45+00:00,5,"ABCV is everything I hoped to find at other similar vegetarian restaurants. Dishes here taste light, but are rich enough to be filling. Plates are small and are meant to be shared. 

We had the pine nut and lemon, beet salad, cremini and morel mushrooms, spinach spaghetti, and fried wild rice. We also tried the housemade rosewater and blackcurrant sodas and the grapefruit granite and coconut custard desserts. I loved that everything tasted extremely fresh, and that other flavors didn't overwhelm the taste of the vegetables. The cremini and morel mushrooms were the standout for me - the morel mushrooms were amazing soaked in the sherry vinegar. The fried wild rice is also fantastic.

Hands down the best vegetarian restaurant I've been to in NYC.",False,1,1,1,Kathy Z.,en,"{'neg': 0.035, 'neu': 0.717, 'pos': 0.248, 'compound': 0.9885}",0.9885,0.248,0.035,0.717,positive
689,2017-05-30 22:40:58+00:00,3,"Reservations are difficult here, but we were able to walk in and get seats at the bar immediately.

Food is pretty good, but nothing that blows you away -- something about the quality of the ingredients just aren't to the level that leaves a lasting impression. 

-The labneh was really well done -- probably the only dish I will remember from this place. 
-Complimentary bread is good. 
-Cauliflower is an interesting mix of flavors that work well together. 
-Green spaghetti is more like a salad with a few strands of pasta, something felt like it was missing to make this dish really pop. 
-Seasonal dessert pavlova was HUGE and yummy. Strawberries were a little too sweet.

Cocktails are decent, but not really refined speakeasy quality. 

Service was very attentive and friendly. Ambiance is clean and that mix of shabby/mod that is typical of ABC restaurants -- very pretty.",False,0,0,0,Latef X.,en,"{'neg': 0.022, 'neu': 0.612, 'pos': 0.365, 'compound': 0.9975}",0.9975,0.365,0.022,0.612,positive
688,2017-06-03 12:34:47+00:00,4,"In a brief nutshell - it does not compare to it's sister restaurant (within the same building) ABC Kitchen (which has amazing food and plenty of options for vegetarians). As foodies living in the city, this was a first and last experience. On a scale of 1-10 I'd give it a 7. Service was friendly, ambience was fine, food was light and fresh but rather bland. Not worth the price.",False,0,0,0,Steve S.,en,"{'neg': 0.135, 'neu': 0.768, 'pos': 0.096, 'compound': -0.6122}",-0.6122,0.096,0.135,0.768,negative
687,2017-06-05 01:35:18+00:00,2,"Cute decor and food is pretty good for vegan (two stars for that), but they are very shady and overcharged us significantly. If you go there, make sure you keep track and look at your check very closely. I'm never going back.",False,0,0,0,Bella V.,en,"{'neg': 0.0, 'neu': 0.809, 'pos': 0.191, 'compound': 0.7906}",0.7906,0.191,0.0,0.809,positive
686,2017-06-05 20:45:00+00:00,5,"The short: I don't usually frequent vegetarian spots, because I like meat (lol), but this restaurant was incredible. 

The longer: I accidentally stumbled in here for a work meeting (we were supposed to go to Kitchen), but on a Friday we were able to wait 15 minutes and get a nice table. 

The restaurant is bright, open & beautifully decorated - as I've come to expect with ABC Home. We decided to do the ""taste of spring"" chefs selection of dishes. 

I don't say this lightly: every single dish was delicious. From the hummus, to the stems & sprouts (my fav), to the fresh spinach pasta, cauliflower, veggie soup, sorbets & avocado lettuce cups... all the dishes were beautifully presented & you got tons of yummy food. It was totally worth the $38/pp.

Our waitress was super sweet and service was impeccable. Glad we stumbled in here and excited to recommend this spot to my friends!",True,2,2,2,Jennifer R.,en,"{'neg': 0.038, 'neu': 0.619, 'pos': 0.343, 'compound': 0.997}",0.997,0.343,0.038,0.619,positive
685,2017-06-05 22:28:09+00:00,4,"On a whim, we booked a reservation for 10:30pm on a weeknight. I was excited to try this veggie-centric Jean Georges restaurant -- especially because the chef de cuisine hails from the sadly-closed but incredible-while-it-lasted Pure Food and Wine. 

I was ambitious with thinking I could make it to 10:30pm without eating, and I was definitely hangry. Apologies to the incredible company I had for the meal. Fortunately, the decor was beautiful. Airy and well-lit, the interior makes for a cheery atmosphere. 

Our waiter took a while to come around to check on us, and I feel like it took a long time for us to finally get someone to take our order. Other than that, I enjoyed the meal immensely. 

The menu was incredible, and as someone who hunts down good plant-based food, I was in heaven. We decided to do the chef's tasting plus the unmissable coconut sticky rice (which I highly recommend). Among our favorites: avocado lettuce wraps, warm crimini and morel mushrooms, and the whole roasted cauliflower. We all ordered various cocktails and juices, and they were delicious. 

Since I'm a dessert girl, I gotta mention the strawberry rhubarb pavlova. I love anything meringue, and this pavlova was light, crunchy, and delicious. Such a treat. 

I can't wait to come back!",True,1,0,1,Rose K.,en,"{'neg': 0.027, 'neu': 0.685, 'pos': 0.288, 'compound': 0.9973}",0.9973,0.288,0.027,0.685,positive
684,2017-06-06 19:19:18+00:00,5,"Since the restaurant opened not too long ago, I have already been a few times and it gets better and better! I am not a vegetarian/vegan but I appreciate fresh and creative vegetable dishes which is exactly what abcv is about. 

The restaurant itself is inviting, fresh, bright and beautiful. There is a big dining room that makes you feel homey with a trendy vibe. 

Every dish I had was delightful and refreshing. I highly recommend the cauliflower, spinach spaghetti, green hummus, wild fried rice, carrots, beets, and shiitake mushrooms. The staff are friendly, upbeat and informative! Everything from start to finish was excellent and I can't wait to go back.",False,0,0,0,Erica F.,en,"{'neg': 0.019, 'neu': 0.579, 'pos': 0.401, 'compound': 0.9961}",0.9961,0.401,0.019,0.579,positive
