,date,rating,review_text,is_elite,useful_count,funny_count,cool_count,user_name,language,sentiment_scores,sentiment_compound,sentiment_pos,sentiment_neg,sentiment_neu,sentiment
782,2016-03-11 17:18:05+00:00,5,"We had heard about the popularity of the Indian Accent in New Delhi and could not wait to try it once it opened in NYC.

We went for dinner on a Saturday at 7pm. The first thing we noticed was how warmly we were welcomed in the restaurant. It was nice to see smiling faces especially in a fine dining restaurant. 

We wanted to try the 7 course chef menu, however it was unavailable so me and my husband opted for the 4 course vegetarian menu. 

We started with mini blue cheese naan's as an amuse bouche which were very delicious as well as a sampling of papad's with different chutney's

The first course was: of the house-made paneer, butter, pepper, garlic for my husband and the soy keema with quail egg for me. The keema was cooked to perfection and the little bread served with it were delicious as well.

Second course was: sweet potato, kohlrabi, crispy okra and shiso leaf chaat, the plating of the chat was beautiful, both dishes were good. 

Third Course: paper roast dosa with wild mushrooms and black truffles, also the silken tofu kofta with quinoa. The dosa was cooked to perfection just crispy enough and not overcooked. The kofta was beautifully plated and it melted in your mouth.  

Fourth Course: makhan malai with saffron milk and besan ladoo cheesecake. For me the cheese cake was decadent and something very out of the box, it was exceptional.

Overall we had a excellent experience. I recommend this restaurant for people who are looking for non-typical indian food. You can get your curries anywhere, eating here was not only a treat for your palate but also for your eyes. As we ended out dinner we had the pleasure of meeting the chef and owner Manish Mehrotra who was a delight to speak to. The service was excellent, everyone was very attentive to our needs and they made sure we felt comfortable. This place deserves all the praise it gets!",False,1,0,0,Shiv D.,en,"{'neg': 0.01, 'neu': 0.764, 'pos': 0.226, 'compound': 0.9976}",0.9976,0.226,0.01,0.764,positive
781,2016-03-15 18:41:09+00:00,5,We were here for dinner this past Saturday and let me just say that this was 1 of the best experiences I have ever had at any restaurant. First of all I'm Indian so I'm aware of what good Indian food tastes like and while this is not your traditional Indian food you get all the delicious  flavors of India in different dishes. We tried the chefs tasting menu and I must say each and every dish was an absolute delight! We also added the tasting papad and I probably finished the whole box in 5 minutes and the presentation of it was also really pretty! The drinks are delicious (Goa ahead was my favorite) The tamarind sea bass was probably 1 of the best things I've ever tasted in my life so even if you don't do the chefs menu be sure to choose that as 1 of your dinner options. Every single person working there; from the hostess to our waiter to anyone and everyone that brought our food out were outstanding. The service was incredible and very attentive. Overall this meal was definitely worth the splurge and we had a great time!,False,0,0,0,Rema B.,en,"{'neg': 0.013, 'neu': 0.745, 'pos': 0.242, 'compound': 0.9953}",0.9953,0.242,0.013,0.745,positive
780,2016-03-21 19:13:22+00:00,5,"This newcomer (sister to top ranked restaurant in New Delhi) is perhaps to Indian food what Eleven Madison Park is to New American but on a smaller scale. In other words, insistently inventive, effortless execution and downright delicious. Don't expect any typical Indian restaurant mainstays - not even your trusty mango lassi. Go with the 3 course or 4 course tasting. Unlike other tasting menus, all members of your party do not need to be on the same page AND you can choose your 3 or 4 courses from any section of their menu. Meaning you could in theory order 4 entrees (or 4 desserts!) - though I wouldn't recommend it if you'd like to experience their thoughtful progression of flavors. The pork belly vindaloo and the dal gosht w/ lamb (both entrees from the 3rd course) were the highlights though I will be returning to try out the ghee roast lamb. Makhan malai dessert was ethereal if a little ephemeral...",False,5,0,2,Derek T.,en,"{'neg': 0.036, 'neu': 0.835, 'pos': 0.129, 'compound': 0.9571}",0.9571,0.129,0.036,0.835,positive
779,2016-03-25 00:02:56+00:00,5,"Oh my god....as an Indian this place is heaven! Such amazing hospitality, ambience and the staff is just amazing! The management is superb (Paul) and the bar is to die for (you will be in great hands with Mannie ). Eclectic cocktail menu ! Most definitely my favourite Indian place in NY!",False,0,0,0,Paris G.,en,"{'neg': 0.055, 'neu': 0.618, 'pos': 0.327, 'compound': 0.9655}",0.9655,0.327,0.055,0.618,positive
778,2016-03-25 01:26:20+00:00,5,"I have been meaning to try this place since its opening . Glad I did tonight ! Elegant ambiance, electric cocktail creation , outrageous tasty and innovative dishes ! The management is orchestrating this place with much confidence and proficiency. Beautiful midtown crowd ! Will return definitely !",False,1,0,0,Happy D.,en,"{'neg': 0.047, 'neu': 0.481, 'pos': 0.473, 'compound': 0.9826}",0.9826,0.473,0.047,0.481,positive
777,2016-03-26 02:46:38+00:00,3,"Tried this restaurant tonight for dinner for my husband's bday. We made a reservation well in advance, but still had to wait about 15 mins before being seated. 
Next no server came to take our order or to talk about the menu for the next 30 mins. You dont expect this kind of service when you spend over 300$ for dinner of 2 people. Rest food is good but obviously expensive !! i just feel they should work more on service as had high standards of expectation.",False,0,1,0,Asma A.,en,"{'neg': 0.151, 'neu': 0.795, 'pos': 0.054, 'compound': -0.9115}",-0.9115,0.054,0.151,0.795,negative
776,2016-03-26 18:13:40+00:00,4,"My guy and I were excited to try Indian Accent, as we're huge fans of Indian cuisine and have heard of its stellar reputation in New Delhi. It's a very upscale restaurant that offers a modern take on Indian food in the form of tasting menus. You can choose a two, three, or four course, or the Chef's tasting menu, which I believe is 6 courses. We opted for the three course, which also included an Amuse of pumpkin coconut soup and blue cheese naan. The soup was delicious, but neither of us liked the naan-way too blue cheesy!

Overall our courses were all superb. Some favorites included the Duck Chettinad with Fois Gras, Sweet Pickled Rib, Kolhapuri Chicken, and Tamarind Sea Bass. Everything was very full of flavor, except my boyfriend thought the pork belly was a bit bland, and the baby squid was actually a fried dish which he wasn't expecting and found a bit heavy. We also got a side ""to share"" of Papads, which was a variety of sauces and chips. These were disappointing and not worth it. We didn't really love any of the dips, and the chips were meh. Drinks, however, were fantastic. I got two of the same cocktail, the Transcendental Meditation, because it was SO GOOD. 

Service, I believe, is still getting some kinks worked out, as it's still a relatively new establishment. While we loved the Chicken Kolhapuri, we actually didn't order it, but were allowed to enjoy it when it was served by mistake. This worked for us! Our waiter was very attentive and helpful, but the other helping servers were a little off their game in terms of organization. Overall a delicious, albeit EXPENSIVE Indian meal!",False,3,1,1,Jessica G.,en,"{'neg': 0.12, 'neu': 0.674, 'pos': 0.206, 'compound': 0.985}",0.985,0.206,0.12,0.674,positive
775,2016-03-27 02:53:56+00:00,5,"One of the best meals we've ever had... As mid-40's well-traveled foodies, we are hardly ever surprised, but we were very pleasantly surprised tonight. We got the tasting menu and proceeded to eat a sumptuous feast of flavors and textures...lots of crunchy, sweet, sour, spicy, and savory in every bite. The cocktails and desserts were spectacular as well... Highly recommend the Tamarind Sea Bass and the Duck Chettinad with Fois Gras...but, truth is, every bite of that meal was delicious and unique. Cannot wait to return!",False,2,0,2,Lana L.,en,"{'neg': 0.0, 'neu': 0.641, 'pos': 0.359, 'compound': 0.9928}",0.9928,0.359,0.0,0.641,positive
774,2016-03-27 20:30:41+00:00,5,"This place has been open about a month. It is next to Le Parker Meridien Hotel in midtown.  Upon walking in, we noticed a lovely decor and distinct scent.  We decided to try the tasting menu to get a little bit of all the highlights... There are 2 options - vegetarian or meat based for the main dishes.  We both opted for the meat based tasting.  The dishes were all delicious and flavorful. Cocktails were decent.  Service was excellent.",False,0,0,0,Christina J.,en,"{'neg': 0.0, 'neu': 0.782, 'pos': 0.218, 'compound': 0.9702}",0.9702,0.218,0.0,0.782,positive
773,2016-03-30 03:27:46+00:00,5,"Amazing! Everything from the food, the service, the cocktails, the atmosphere, it was all top notch. Had a wonderful time and can't wait to come back.",False,0,0,0,Neil R.,en,"{'neg': 0.0, 'neu': 0.629, 'pos': 0.371, 'compound': 0.9075}",0.9075,0.371,0.0,0.629,positive
772,2016-03-31 12:45:59+00:00,4,very good food if you order the right items on the menu. the tamarind sea bass was fantastic as was the rib. the chaat was too small and not that great. my husband got the paneer appetizer which was not so good.  friends got the squid which was also very tasty. all in all nice experience. good atmosphere.,False,0,0,0,Sasha S.,en,"{'neg': 0.124, 'neu': 0.603, 'pos': 0.274, 'compound': 0.9219}",0.9219,0.274,0.124,0.603,positive
771,2016-03-31 14:33:00+00:00,2,"Excellent service. Other than that, completely overrated. None of the dishes were particularly distinct. The soft paneer from the first course was actually bad not just ok. This was mediocre Indian food in fancy plates. All the dishes had the same flavor palette- even the two cocktails i tried were almost exactly the same. Other than the service, nothing special.Save your money, go to Haandi.",False,0,1,0,Rashna K.,en,"{'neg': 0.156, 'neu': 0.747, 'pos': 0.097, 'compound': -0.6841}",-0.6841,0.097,0.156,0.747,negative
770,2016-03-31 16:02:02+00:00,4,"After having an amazing meal at the Indian accent in Delhi, I was really excited about the opening of this celebrated restaurant in New York. Finally went for dinner last night but was a little disappointed, the food was a bit underwhelming and it didn't live up to my expectations. 

We got the three course meal and started with the duck with foie gras and the potato sphere chaat, both dishes lacked that punch in flavour but were well made. I was surprised that they had no sorbets between meals which is sort of a given when you go for courses that are supposed to have a distinct flavour. The second course was the beef kebab and nihari, the kebab was extremely soft and succulent and the nihari was good but didn't meet my 'Indian Accent' expectations. The third course was the tamarind sea bass, I must admit that this dish was absolutely amazing, great flavour and texture. We also got the accompaniments- bacon Nan which I also had in Delhi and was looking forward to, it didn't fail to still impress.

Worth a visit, but I'm not sure if I'll go there again unless they make the menu a bit more interesting- definitely need more options for dessert.",False,1,0,0,Richa A.,en,"{'neg': 0.097, 'neu': 0.688, 'pos': 0.215, 'compound': 0.9832}",0.9832,0.215,0.097,0.688,positive
769,2016-03-31 16:25:36+00:00,5,"i think it was good. i blacked out midway and when i came to, we had a bottle of krug. i heard there was bacon involved!",False,0,2,1,Curryface P.,en,"{'neg': 0.0, 'neu': 0.862, 'pos': 0.138, 'compound': 0.4926}",0.4926,0.138,0.0,0.862,positive
768,2016-04-02 04:36:58+00:00,5,"Five stars - excellent overall

Location - convenient located near Central Park and 5th ave - open late. I book my dinner at 10:15 pm on Friday. 

Price - worth every penny. ($200 for two. 3+4 course + tip. No alcohol) 

Food - 5 stars. Very high end Indian cuisine. I never felt my taste buds been ""taught"" by the delicacy of the dish so effortlessly. Literally, every dish can be deconstruct into multiple levels and directions. Yet, they blend so perfectly. I am beyond satisfied.

Service - 5 stars. The staff will explain every dish in a reasonable time prior dinning. They clean and update the utensil based on your order.

I could not decide the desert to share with my wife. The staff took their time to explain every dish and listen to my preference, and finally it came down to Makhan malai or crispy seviyan. I went for the Makhan malai and it totally create the happy ending. When I was still enjoying the after taste, they gave me a complimentary crispy seviyan because they did not want me to leave without trying. The desert below up my mind. I wish I can break it down dish by dish because they all are so unique and delicious. 


I definitely recommend Indian accent, or you are just missing out.",True,2,0,2,Isaac R.,en,"{'neg': 0.028, 'neu': 0.733, 'pos': 0.239, 'compound': 0.9951}",0.9951,0.239,0.028,0.733,positive
767,2016-04-03 14:20:48+00:00,5,"Went to check out Indian accent last night with my wife for my birthday. It did not disappoint, in fact, it went well over expectations which were already extremely high.  Our friend recommended it because she has been to the New Delhi location and said it was the best Indian food she's ever had and only being to the New York location I have to agree.  You walk in and are greeted by a genuinely happy and welcoming cast of incredible service professionals. Throughout the night, from runners to floor managers, this is a a common theme that really brings Indian accent to the next level making it a truly memorable experience. 
    We did the chefs tasting menu which starts out small and builds as you go except you realize the only thing building is the size but defiantly not the flavors. From the amuse to the last bite the flavors are all there expertly layered and powerful! The true stand outs are the morelle starter and the pork rib with everything else being a not to far second in comparison. We added the pappadas tasting for fun and it reminded me of what eleven Madison park did for the carrot. It was playful, memorable and fun. We didn't choose to do the pairing but the waiter and staff were very helpful in choosing wines to go with dinner. The Cabernet was exceptional and the Spanish red we tried was very well balanced for the dishes we were trying yet the Pinot noir was unfortunately forgettable.
   The space is beautiful with a smart, comfortable, clean design plan. It's tucked away next door to the meridian hotel which I have to admit is not my most favorite section of Manhattan but the minute you walk in you leave the hustle behind you and sit (in the most comfortable chair I have ever sat in) and simply enjoy every second of a great new addition to the city restaurant scene. Thank you for such a great night and we can only hope you the best because we can't wait see you again!",False,2,0,1,John R.,en,"{'neg': 0.04, 'neu': 0.697, 'pos': 0.263, 'compound': 0.9985}",0.9985,0.263,0.04,0.697,positive
766,2016-04-05 01:57:30+00:00,5,"Completely epic culinary experience from start to finish. We had the 3 course tasting menu and every bite was perfect. Cocktails were excellent and service was stellar. Perhaps the finest Indian dining I have ever had. A must, must, must go for a special night out.",False,0,1,0,Jennifer P.,en,"{'neg': 0.0, 'neu': 0.794, 'pos': 0.206, 'compound': 0.8779}",0.8779,0.206,0.0,0.794,positive
765,2016-04-07 14:17:11+00:00,4,"First off the service is impeccable, super friendly and accommodating without being overbearing. The food is certainly innovative, interesting, fresh and unbelievably tasty but the reason I held back a star is as good as it was, I'm not sure I'd rush back because of the non a la carte factor. Your only choices are 2,3 or 4 courses. The menu is a bit confusing because you can chose your courses from any of the different categories so I'm not sure why anyone would chose from the starters? The decor is understated elegance and very comfortable. There were 4 of us so we decided to each get the 2 courses and try all different dishes. You definitely won't find such innovative Indian cuisine anywhere in the city. Here were the highlights.
1. sweet potato shakarkandi, kohlrabi, crispy okra - this was outstanding, must order.
2. shiso leaf chaat, water chestnut - another winner
3. kolhapuri chicken, peanuts, cucumber, tomatoes, avocado - I'm a vegetarian so I can't really speak to this although the bite I took eating around the chicken was sublime.
4. tamarind sea bass, herb barley, spinach poriyal, kerala moile - although I thought the fish was a tad overcooked this dish was still outstanding.
5. silken tofu kofta, quinoa pulao, bottle gourd curry - I'm not a tofu fan but not only was this beautifully presented but the flavors were unbelievable.
6. paper roast dosa, wild mushrooms, black truffles, water chestnuts - if you like mushrooms, you'll love this.
I would like to give 5 stars to the Somm and the wine list, both are pretty much perfect. We started with a German Sekt that was exquisite followed by a light Austrian red that she recommended and they couldn't have been a better match, all at very reasonable prices.
In conclusion I would say you have to try Indian Accent because there's nothing like it and it's fantastic but I would reserve it more for a special occasion place than a Tuesday night out with your friends.",False,2,1,1,L S.,en,"{'neg': 0.047, 'neu': 0.669, 'pos': 0.284, 'compound': 0.9986}",0.9986,0.284,0.047,0.669,positive
764,2016-04-09 02:38:01+00:00,5,"We experienced an evening of incredibly innovative and superbly executed Indian fusion cuisine. All accompanied by the warmest hospitality and service.  Between 4 friends, we tried a lot of dishes and they were uniformly delicious. Standout dishes to me were the potato sphere chaat, sweet pickle rib, the duck chettinad, sweet potato shakarkandi and the tamarind sea bass. The desserts are divine, so do not pass up on the 4th course - the makhan malai and besan Ladoo cheesecake have kept me smiling in silly satisfaction for some time now.",False,0,0,0,Srao_29 ..,en,"{'neg': 0.0, 'neu': 0.703, 'pos': 0.297, 'compound': 0.9856}",0.9856,0.297,0.0,0.703,positive
763,2016-04-09 12:00:47+00:00,3,"The food is well prepared but the portions are tiny for the price, especially if you are vegetarian.  The hype helps them sell a 30 dollar meal for $90 or $110 depending on whether you order the 4 course or the chef's tasting menu.  We spent an average of $150 per head and I went back home hungry.  The wait staff tries to turn the table over and egg you to get on with it and get done.",False,0,0,0,Shivaram R.,en,"{'neg': 0.158, 'neu': 0.771, 'pos': 0.072, 'compound': -0.8934}",-0.8934,0.072,0.158,0.771,negative
762,2016-04-12 19:40:55+00:00,5,Amazing Amazing Amazing food and drinks!!! try the chef's menu... totally worth it... desserts were ok - but i dont love indian desserts.... amazing drinks!!!,False,1,0,0,Rvt S.,en,"{'neg': 0.195, 'neu': 0.413, 'pos': 0.392, 'compound': 0.7658}",0.7658,0.392,0.195,0.413,positive
761,2016-04-14 01:17:58+00:00,5,It's not traditional Indian food. The dishes are tasting size and styled but with Indian spices and lots of flavor and creativity.  Great dining experience.  I loved the tamarind sea bass and the coconut curry sauce.,False,0,0,0,Valeska H.,en,"{'neg': 0.0, 'neu': 0.69, 'pos': 0.31, 'compound': 0.9468}",0.9468,0.31,0.0,0.69,positive
760,2016-04-16 13:14:27+00:00,5,"Absolutely the finest Indian cuisine I've ever experienced with the most accommodating service!  The flavors, richness and textures were pronounced and inviting!  The highlights, which were pretty much everything, include the kolhapuri chicken (think an Indian-style chicken salad!), duck chettinad, tamarind sea bass, and the Bandit Queen cocktail!  The service was absolutely exceptional!  The server went out of her way to bring additional yoghurt to the table after an experience with extra-spicy chili chutney for the papads!  We were also greeted by the chef Manish Mehrotra at the conclusion of our meal!  Also, if you are there for a birthday, the birthday boy/girl must be treated with a special cake where the flavors and richness would blow your mind away!  Longingly looking forward to another visit!",False,0,0,0,Bernie B.,en,"{'neg': 0.0, 'neu': 0.846, 'pos': 0.154, 'compound': 0.9651}",0.9651,0.154,0.0,0.846,positive
759,2016-04-18 01:21:12+00:00,5,"Absolutely stellar meal. Took my boyfriend here for his birthday and we had the chef's tasting menu ($110pp, requires the entire table to participate) and added the ghee roasted lamb for two as a supplement.

The meal started off with an amuse of bleu cheese naan and a shot of soup. I found the naan to be a bit overpowering, but the soup was amazing - creamy, a bit spicy, and absolutely delicious. You could definitely taste the Indian influence in all of the food, and the techniques and flavor combinations really took everything to the next level. Other courses in our meal included:
- Potato sphere chaat (5/5): how did they make this? Our waiter described the process but it still went over my head. 
- Some kind of morel (5/5): so so good, tasted like truffle but had the bite of a morel. Super umami and rich and ugh I'm drooling again.
- Duck chettinad with foie gras (3/5): a little bit salty and the duck flavor didn't really come through; nevertheless, a great bite with the foie gras mellowing out the harsher flavor of the pulled duck. 
- Pork rib (5/5): this tasted almost like sweet and sour pork. The meat was so tender, just the perfect meat:fat ratio, and there was a little kick. 
- Tamarind sea bass (10/5): you can pick which main you receive for the tasting menu, and I got this while my boyfriend got the lamb. Holy crap this was so good. Reminiscent of Thai food, the sea bass came on a bed of lemongrass/coconut milk amazingness that I almost licked the bowl to get the last of. Get this!
- Kulchas (4/5): these were basically stuffed naan. You can pick your stuffing - we got the saag paneer and the butter chicken (which was definitely the better of the two). They also have pastrami with mustard butter and bacon.
- Ghee roasted lamb (4/5): for some reason we thought we wouldn't be full (we were wrong) and ordered this at the last minute as a supplement. The lamb came in a little metal pot and was accompanied by some chutneys, cucumbers, and wraps - almost like a Peking duck. Slightly too salty for my taste, but the flavors were all amazing. This is a hefty portion, and sadly I was probably too full to really enjoy it.
- Makhan malai (3.5/5): first of two desserts, this was lighter and served as a palate cleanser of sorts. Impossibly airy mousse/foam
- Doda barfi (4/5): second of two desserts, this one tasted sort of like a pecan pie, but was made with dates. A bit too sweet for me, but it was balanced nicely by the vanilla ice cream and tart.

Drinks were also great - we got the Indian Summer and their version of the Moscow Mule (name escapes me right now, and there's no cocktail list online). Both were super refreshing and a perfect accompaniment to the heavier flavors of the food. They also have a very reasonably priced wine pairing if that's more up your alley. 

Service was friendly and attentive, despite the fact that we were late and had to leave for a show. There were some missteps at the end when it came time for dessert and to settle the bill, but I'll chalk that up to them still being new and us being in a rush. Overall a fantastic experience and I hope to come here again soon!",False,5,0,1,Yuting Z.,en,"{'neg': 0.048, 'neu': 0.74, 'pos': 0.212, 'compound': 0.9991}",0.9991,0.212,0.048,0.74,positive
758,2016-04-20 14:03:55+00:00,3,"The Indian Accent in Delhi is one of my favorite Indian restaurants in the world so you can imagine my excitement when they opened and outpost in NYC. Sadly, this location just does not do that reputation justice.

To start, I wasn't thrilled about the tasting menu style v. the a la carte menu in Delhi. After getting past that, our group opted for the three-course tasting menu. 

On to the food...the potato sphere chaat was flavorful, textured, and tasty; ghee roast lamb for the table was great (loved the mini roomali rotis and sauces!) but the portion was just so tiny for the price tag; paneer was also flavorful but maybe not as soft as I was expecting and sort of left me yearning for something more; the chicken seekh was disappointing - chewy and flavorless; and the finale - besan ladoo cheesecake was a nice surprise and great concept!

It may be ""fine dining,"" but I left with a feeling that this was a hefty price tag for not as much value as the Delhi outpost. The service however was great, and the restaurant has a sleek atmosphere. I would go back and try something else next time...",False,2,1,0,Pooja K.,en,"{'neg': 0.153, 'neu': 0.671, 'pos': 0.176, 'compound': 0.1908}",0.1908,0.176,0.153,0.671,positive
