,date,rating,review_text,is_elite,useful_count,funny_count,cool_count,user_name,language,sentiment_scores,sentiment_compound,sentiment_pos,sentiment_neg,sentiment_neu,sentiment
1317,2014-11-09 20:04:15+00:00,5,Duck carnitas is the best duck I've had in years. Tortillas nixtamalized in house. Husk meringue is a must,False,1,1,1,Santiago L.,en,"{'neg': 0.0, 'neu': 0.802, 'pos': 0.198, 'compound': 0.6369}",0.6369,0.198,0.0,0.802,positive
1316,2014-11-10 02:09:42+00:00,5,"Simply amazing! My fiancee and I started the night at the bar, where we got two amazing cocktails (if you're into mezcal you have to try the Ninja). At the restaurant we tried a large variety of dishes and they were all delicious. Highlights included: tuna tostada, cobia al pastor, enfrijoladas con hoja santa, and lobster pibil. I am from Mexico and I found all of these to be rich and innovative renditions of Mexican cuisine classics. Even if you don't have room for desert, you HAVE TO try the corn husk merengue... it's sensational!",False,1,1,1,Lorenzo L.,en,"{'neg': 0.0, 'neu': 0.799, 'pos': 0.201, 'compound': 0.9741}",0.9741,0.201,0.0,0.799,positive
1315,2014-11-12 12:41:12+00:00,5,"Sublime interpretation of the Mexican lexicon of flavors. The dishes have depth without being overwhelming. This is fine dining in a relaxed atmosphere. It is not cheap, but the ingredients are remarkably fresh and the dishes thoughtful. I can't wait to try it again.",False,0,0,0,Luis M.,en,"{'neg': 0.066, 'neu': 0.621, 'pos': 0.312, 'compound': 0.9417}",0.9417,0.312,0.066,0.621,positive
1314,2014-11-12 17:55:44+00:00,3,"I tried this restaurant just over a week after it opened formally. Given how tough it is to get a reservation and how well-known the Enrique Olvera Mexico City restaurant is, it was pretty disappointing.

The food was, for the most part, very flavorful and delicious. However, the service was nothing short of atrocious. It was almost comical, except for the fact that at that price, you'd hope that you could get the cocktail you ordered at the beginning of the evening before the meal was over, and without reminding 10 different staff members, many of whom did not know much English. We had to explain how to make a vodka soda to the fourth person that took our drink order. After reminding about 5 waiters that we were still waiting for our simple drinks, they took another 20 minutes to arrive. This happened over and over again with the drinks.

All in all, the food here gives this place promise. If they don't learn to get it together and hire competent staff that is attentive, fluent in English, and familiar with the menu (bar and food) and service etiquette, it's really going to drag this place down. I hope they iron out the kinks and become something impressive!",False,0,0,0,Lina L.,en,"{'neg': 0.051, 'neu': 0.803, 'pos': 0.146, 'compound': 0.9734}",0.9734,0.146,0.051,0.803,positive
1313,2014-11-13 12:30:38+00:00,3,"The restaurant is still struggling with the service but there were some bright notes.  Good drinks from Eric at the bar and tasty guacamole comped due to a very long wait for the table despite a confirmed reservation.  Our waiter was nice but the timing of everything was wacky and the other wait staff was sort of scattered and not as gracious as we would have liked. 
The food was good but did not sing as the food we had at the chef's restaurant in Mexico.  Very nice interior design. We root for everything to come together and will try the restaurant again in several weeks.",False,0,0,0,Dina S.,en,"{'neg': 0.159, 'neu': 0.628, 'pos': 0.213, 'compound': 0.8355}",0.8355,0.213,0.159,0.628,positive
1312,2014-11-13 15:20:50+00:00,5,"I had a great experience here from start to finish. The staff know what they are doing and the kitchen delivers. The menu is easy to understand as it is categorized from fish, to vegetables, to meats. 

I highly recommend the burrata, the mushroom and squash barbacoa, Chilaquiles, salsa roja, queso fresco, runny egg, and the husk meringue for sure. The tamal was a skip for us. The food and presentation is really clean and modern. I highly recommend trying this place out.",False,1,0,0,Samir K.,en,"{'neg': 0.0, 'neu': 0.757, 'pos': 0.243, 'compound': 0.9714}",0.9714,0.243,0.0,0.757,positive
1311,2014-11-14 03:39:03+00:00,3,"Food - Full 5 stars. Service 2 Stars. Nett 3.5/5. $180 for two people for all vegetarian fare with two glasses of wine each.This place in new, they have to improve their service dramatically. Extra-ordinary food paired to less than ordinary service can be dangerous for a new restaurant like Cosme.

Burrata  5/5
Ayocote 5/5
Tortillas 5/5
Tamal 5/5
Enfrigolades 5/5

Wine paring needs to improve significantly. On service we were attended to by   6 people from time to time, which was very strange. We had to repeat our requests/ food choices  for almost every course.    .",False,2,0,0,Simarprit S.,en,"{'neg': 0.052, 'neu': 0.864, 'pos': 0.083, 'compound': 0.4779}",0.4779,0.083,0.052,0.864,positive
1310,2014-11-15 02:40:58+00:00,5,"We did it! After reading how this restaurant is booked through next year, I didnt know when I would get to check it out. My bf surprised me and snagged a late reservation. The food was wonderful- we ordered the guacamole, lobster pibil and chilaquiles.  The menu was very unique and when we ordered we had no idea what we were going to get on our plates. So yummy! The striptease and paloma went down very smooth. Overall this restaurant is actually worth the hype!",False,0,0,0,Dani M.,en,"{'neg': 0.023, 'neu': 0.82, 'pos': 0.156, 'compound': 0.9256}",0.9256,0.156,0.023,0.82,positive
1309,2014-11-16 02:29:16+00:00,3,"After enjoying a meal recently at Pujol in Mexico City we were excited to head to cosme. The food didn't disappoint in the least and it is an elegantly cool spot. But the service was way subpar for a restaurant of this caliber. 

All the food was delightful and especially enjoyed the carnitas and barbacoa. We were encouraged to order one item each from each of the three categories. It proved too much food. 

But I'm not sure how fast I will return because the service was really lousy. Food came out haphazardly despite being told it would be spaced, I had to ask literally four times for a replacement napkin when mine fell on the floor, no one checked on our drinks or food, no waiter ever made eye contact so as to give us an opening to make a request. It also seemed like no one was in charge; lots of busboys running about and the occasional waiter. I normally don't focus on service but it was so lousy that this bears mentioning. 

So 5 stars for food and 1 for service.",False,0,0,0,Jonas G.,en,"{'neg': 0.103, 'neu': 0.773, 'pos': 0.124, 'compound': 0.3604}",0.3604,0.124,0.103,0.773,positive
1308,2014-11-16 15:31:48+00:00,4,"There are 16 options in the menu and portions are small. My friend and I tried the tamal,  octopus,  lobster and enfrijoladas which were delicious!!! From the dessert menu, we loved the merengue and the cilantro sorbet!!! The lemon cake and chocolate mousse were ok but not great. The margarita wasn't our favorite thing to drink. The staff was extremely nice and we really enjoyed our visit. We definitely recommend it.",False,0,0,0,Paulette K.,en,"{'neg': 0.135, 'neu': 0.604, 'pos': 0.261, 'compound': 0.9244}",0.9244,0.261,0.135,0.604,positive
1307,2014-11-16 21:41:38+00:00,4,"Nobody's writing about the duck? Maybe it's not being ordered because it's expensive and to be shared by two? What a mistake! Think the best of pulled pork and Peking duck. The moist meat is tender, rough-shredded, beautifully seasoned, and left with some fatless skin but no gnarly bones or gristle. You serve yourself from a heaping casserole (that could serve four) by lining a fresh, warm taco with a terrific green salsa and then creating the ultimate hand roll with piles of the meat. The combination of the richness of the duck, the kick of the salsa, and the comfort of the soft taco is stunning. We also loved the octopus and he squid, but talk about after-thoughts! Yes, the welcome service was chaotic, but I'd put up with much worse to get back to that duck.",False,3,0,0,Chuck M.,en,"{'neg': 0.133, 'neu': 0.59, 'pos': 0.277, 'compound': 0.9772}",0.9772,0.277,0.133,0.59,positive
1306,2014-11-17 20:53:41+00:00,5,"Clean // Modern // World Class
Fine + Casual Atmosphere
Quality resonates in every detail. 

Famed Chef Enrique Olvera dreamt of opening a restaurant in New York City. With handmade tortillas, timed to perfection. Each and every detail of the dishes seems to reflect passion from the heart.

Came here with a friend to try some drinks and appetizers at the bar. At $14/drink they were not unreasonable considering the environment, and location. I loved my bourbon based drink, and we tasted several other drinks which the bartender made. All hand crafted and well thought out. Their drinks definitely pair well with menu items. Looking forward to coming back for dinner.

Rumor has it reservations are 6 months out -- popular place!

The Scene: Modern, Legendary Chef (from Mexico)
Destination Rating: 8
Date Rating: 9 
Hob Nob Potential: 1

Strong Suggestion: While our service was great, I couldn't help but notice some of the reviews. Remember this restaurant is new and working things out, service should improve over time... We had a GREAT bartender, and a solid experience.",False,3,1,2,Megan C.,en,"{'neg': 0.019, 'neu': 0.757, 'pos': 0.225, 'compound': 0.9872}",0.9872,0.225,0.019,0.757,positive
1305,2014-11-19 02:47:55+00:00,1,"I've just had the most unpleasant dining experience in recent history that I felt the need to pen this review (I rarely write these reviews because I don't feel that passionately negative about most dining experiences in the city). I wanted to find a way to get in touch with the general manager, but I couldn't find any contact information online. I would love to give this feedback to Enrique Olvera himself in case he cares. 

This place opens at 6 PM, but we had read somewhere that it opens at 5 PM. Didn't have a reservation, so wanted to do a walk-in, so we went at 5 PM. The door was open so I walked in and seemed to have caught the group of staff prepping by the bar off guard. The host (Adam was his name I later learned) came rushing to say that the place opens at 6 PM, not 5 PM. I was supposed to meet a friend so I was peering inside to see if my friend was anywhere and asking if anyone had come by, and I found the host to be completely rude as he was busy shooing me out of the restaurant, repeatedly emphasizing that Google has the wrong information about the restaurant being open at 5 PM. He was completely dismissive and testy, and the short interaction was very off-putting and unpleasant. He was so rushed to get me out of the restaurant (kept backing me into the front entrance area) that I had to tell him ""I am leaving!! I got it!"" 

We contemplated whether or not to go back, but went back at 6 PM. I really wish that we had gone elsewhere. UGH!! 

We found the servers very nice (no complaints there), but there was a woman who was probably a host as well (didn't get her name, tall, brunette?- probably not helping much with that description). After finishing our meal, on our way out, we gave her our coat tickets to get our coats. She didn't show for a good chunk of time, and we were beginning to wonder where she was. It was a longer than normal period of time to be waiting for our coats at a restaurant on our way out. By the time she was making her way over to us, we were both impatient, and I don't deny that we must have looked it. She came straight up to me and the first thing she says is: ""I don't need you to give me that look."" EXCUSE ME??!!! I told her that she doesn't need to say things like that, and she said that she had been trying to apologize (that's her way of apologizing??) but that I gave her a look. I reminded her ""You never apologized just now. That is NOT an apology."" I left in a huff, needless to say. 

The food itself was fine here (I liked the duck very much as well as the meringue), but the staff especially the hosts need to be trained better in how they talk to and engage customers. These interactions, albeit short, were incredibly unpleasant experiences, and I will NEVER be coming back nor will I be recommending this place to anyone I know. Ironically, I had gone there because a close friend couldn't stop talking about the meringue. 

My goal in writing this review is less about publicly condemning this place which seems to be generating a lot of buzz with the innovative cooking, but more about my wish to NOT have anyone else experience what I did tonight with poorly trained, defensive, rude, unpleasant staff, having spent close to $200 for two people. Hosts are the faces of a dining establishment, and the first and the last set of interactions between customers and the restaurant. It is hardly acceptable that I started and ended my dining experience here on such a negative note. I sincerely hope that the restaurant looks at presenting both impeccable food AND customer service.

Oh and the restaurant opens at 6 pm so don't dare go early!!",False,11,4,0,Gia P.,en,"{'neg': 0.143, 'neu': 0.755, 'pos': 0.102, 'compound': -0.9944}",-0.9944,0.102,0.143,0.755,negative
1304,2014-11-19 19:17:20+00:00,4,"I'm a fan of Pujol in Mexico City, and excuse my excitement of joining the hype that is surrounding Cosme, but overall I'm glad I was able to dined there! 

Let's talk about food... it's fantastic! I'm Mexican and really enjoyed to see how Mexican Food was taken to the next level. The tortillas and salsas are fantastic, maybe I've had better salsas, but these are excellent and having them paired with perfectly executed dishes is fantastic. I did some research on favorite dishes, so I was prepared to enjoy the Duck Carnitas and only ordered two dishes prior this: Cobia al Pastor and Enfrijoladas. Both were good, but the Duck Carnitas stole the show! Do not order more than two dishes before, even if you're hungry.... we were so full and barely made it to dessert. The average tapas dishes are $20dlls, and the Duck Carnitas are about $45, easily can serve up to 4 people  so there you have an excellent deal. The Husk Merengue is a must try, a combination of sweet and salty, it reminded me the good experience you have when eating a sweet corn tamal. The drinks are great, interesting combinations, and really loved seeing a Carajillo for after-dinner (Liquor 43 and espresso shot). 

Now... let's talk about service. 
Here is where Cosme really has a lot of room to improve. We read comments about service so we were prepared with lower expectations (I told you I was there about the food). The host and hostess were the odd pieces there. When we were leaving my BF told the host that we had an amazing meal but they should keep looking at the reviews since service seems not to impress, and the host said that he hasn't even look at them, that the NYT gave them raved reviews (the NYT only talked about the hype of Enrique Olvera BEFORE the opening and the day of). The staff at the main dinning room are very very very nice, but seems that they're in early stage and the waiters still need to improve the skills on how to explain the dishes. In Pujol they almost recite the ingredients. It took a bit while to get us the tostadas and Carajillo at the end. 

My tip to make it during the ""so-impossible-to-get-a-reservation-season""  is that show up no matter what. I luckily  scored one a month ago for last night, but I noticed a couple of tables were empty by 10-10.30pm, and there was plenty of room at the bar (well, it was 27F degrees outside). Maybe during winter and early in the week might be easier to be seated. 


We spent $200 dlls tip included for 4 dishes (Cobia, Enfrijoladas, Duck and Merengue) and 7 drinks (cocktails, wine and after dinner liquor), and left VERY full. At Pujol we paid $300 dlls tip included for 2 tasting menus and about 5 drinks and left just full. So Cosme can be a deal for NYC standards. 

Should I go back? Sure, not too soon bc is bit pricey.... but that Duck Carnitas will be a motivator to continue going to the gym! I really wanted to try more dishes so maybe I'll go to the bar to try two or three over a drink. 

Food: 5/5
Drinks: 5/5
Service: 3/5 (mostly well earned by the staff at the dinning room)",False,1,0,0,Marisol B.,en,"{'neg': 0.038, 'neu': 0.763, 'pos': 0.199, 'compound': 0.9988}",0.9988,0.199,0.038,0.763,positive
1303,2014-11-20 02:08:35+00:00,1,"I was so looking forward to trying Cosme, following all the hype.  So I sadly have to report it was a major disappointment.  Maybe it was just too early after the opening, but the food was OK, and relatively bland and tasteless.  It was not cheap either.  And sitting in the front room during a cold night was almost unbearable.  With so many good places to try-The Nomad, Piora and also elan just around the corner, you can do much better.",False,0,0,0,howard l.,en,"{'neg': 0.307, 'neu': 0.619, 'pos': 0.074, 'compound': -0.9829}",-0.9829,0.074,0.307,0.619,negative
1302,2014-11-23 02:06:03+00:00,5,"Amazing food and drinks. Favorite dishes the agua chile, cobia al pastor, steak and duck carnitas. Like nothing in NY, really cool crowd too.",False,0,0,0,Enrique B.,en,"{'neg': 0.0, 'neu': 0.627, 'pos': 0.373, 'compound': 0.8977}",0.8977,0.373,0.0,0.627,positive
1301,2014-11-23 07:03:41+00:00,5,"By far the best Mexican cuisine I've had in the States. The pumpkin seed and habanero salsa you get, with authentic tostadas, at the very beginning, are a fantastic start. We were a party of four, so we had a chance to try a lot of dishes. Outstanding ones were the scallop aguachile, the enfrijoladas, the burrata with salsa verde, and the mushroom barbacoa (that comes with real tortillas, made with single origin Oaxaca corn. Forget the white, cardboard-like, flavorless crap you've been having all this time. These are what real Mexican tortillas taste like).

But the best dish by far was the duck carnitas. Amazing flavor, soft and juicy, and the salsa verde to complement is amazing.

For dessert I had the merengue with corn mousse. Best dessert I have had in the last couple of years.

Things that could be better? The time between dishes felt long, and the other desserts weren't anywhere near the merengue. But it's not enough to drive it down to 4 stars... the food is THAT good. 5/5.",False,1,0,0,Piero O.,en,"{'neg': 0.062, 'neu': 0.714, 'pos': 0.224, 'compound': 0.9895}",0.9895,0.224,0.062,0.714,positive
1300,2014-11-25 23:06:48+00:00,4,"the place is charming and such a far cry from the usual cliches of Mexican cuisine. the chef Olvera is known as the best chef in Mexico and perhaps globally. prepare yourself to be surprise.

the food will delight you, it is light refined and wonderful to look at. the diversity of textures and ingredients is wonderful.

the best choice of Tequilas one could ask for. really high end stuff.
you will find no large hats or mexican curios rather some high end mexican engravings on the walls.

the food will delight you, it is light refined and wonderful to look at. the diversity of textures and ingredients is wonderful.

the best choice of Tequilas one could ask for. really high end stuff.

the atmosfere is cool and elegant.

a must go with you guapa or con tus amigos.

enjoy. nothing like it in NY if you wish to discover high end Mexican Cuisine at affordable prices.... (for now).

Guy",False,1,0,0,Guy C.,en,"{'neg': 0.036, 'neu': 0.674, 'pos': 0.29, 'compound': 0.9952}",0.9952,0.29,0.036,0.674,positive
1299,2014-11-29 09:53:16+00:00,4,"Scored a reservation last minute. The atmosphere is dark and chic, sexy and modern.

We shared the lobster pupil. Really tender lobster that you role into blue corn tortillas. Loved the black bean purée and chorizo. This was my favorite savory course of the night.

The duck was massive. Good for three or more. You also make tacos with the duck. It had huge pieces of fat (although it was sweet tasting fat), so it was really rich for two of us to share and made it hard to try anything else as it was so rich and filling.

Corn meringue was very good and reminded me of a child dessert that I cannot put my finger on.
Everyone loves the octopus but this was not my favorite. I prefer cooked octopus to ceviche style.
 Cocktails were strong and tasty. Service was impersonal and rushed. I would not rush back.",False,12,6,11,Brittany F.,en,"{'neg': 0.07, 'neu': 0.653, 'pos': 0.277, 'compound': 0.9868}",0.9868,0.277,0.07,0.653,positive
